rank,name,link,symbol,volume,website,chat
437,Opus,https://coinmarketcap.com/currencies/opus/,OPT,120169,http://opus-foundation.org/,"https://t.me/opusfoundation , https://discordapp.com/invite/JJD5Gtz"
438,Bitzeny,https://coinmarketcap.com/currencies/bitzeny/,ZNY,214902,"http://bitzeny.org/ , https://bitzeny.info/",
439,Memetic / PepeCoin,https://coinmarketcap.com/currencies/memetic/,MEME,1083090,https://memetic.ai/,https://t.me/pepecoins
440,Magnet,https://coinmarketcap.com/currencies/magnet/,MAG,442033,http://magnetwork.io/,
441,Dotcoin,https://coinmarketcap.com/currencies/dotcoin/,DOT,993585,https://www.cryptopia.co.nz/,
442,Sharechain,https://coinmarketcap.com/currencies/sharechain/,SSS,57796.5,http://www.sharechain.org/,
443,CannabisCoin,https://coinmarketcap.com/currencies/cannabiscoin/,CANN,649774,http://cannabiscoin.net,
444,Syndicate,https://coinmarketcap.com/currencies/syndicate/,SYNX,6940730,http://syndicateltd.net/,https://t.me/syndicateLTD
445,HyperStake,https://coinmarketcap.com/currencies/hyperstake/,HYP,86045.4,http://hyperstake.io/,https://hyperstake.herokuapp.com/
446,EncryptoTel [WAVES],https://coinmarketcap.com/currencies/encryptotel/,ETT,6738.14,https://encryptotel.com/,
447,TrezarCoin,https://coinmarketcap.com/currencies/trezarcoin/,TZC,58724.3,http://trezarcoin.com/,
448,Creativecoin,https://coinmarketcap.com/currencies/creativecoin/,CREA,146750,"https://www.creativechain.org/ , https://creativechain.net/",https://telegram.me/creativechain
449,HelloGold,https://coinmarketcap.com/currencies/hellogold/,HGT,107700,"https://www.hellogold.org/ , https://www.hellogold.com/",
450,B2B,https://coinmarketcap.com/currencies/b2bx/,B2B,88129.1,"https://www.b2bx.pro/ , https://b2broker.net/","https://t.me/B2BX_ICO_eng , https://open.kakao.com/o/gHLHTkC"
451,Blockpool,https://coinmarketcap.com/currencies/blockpool/,BPL,203146,https://www.blockpool.io/,https://discord.gg/v3ppcVc
452,Bitcoin Plus,https://coinmarketcap.com/currencies/bitcoin-plus/,XBC,321365,http://www.bitcoinplus.org,
453,Payfair,https://coinmarketcap.com/currencies/payfair/,PFR,138178,https://payfair.io/,https://t.me/payfair
454,Tao,https://coinmarketcap.com/currencies/tao/,XTO,4290.49,http://tao.network/,
455,Social,https://coinmarketcap.com/currencies/social/,SCL,93126.6,"https://ico.nexus.social/ , https://nexus.social/",https://t.me/nexus_social
456,ChainCoin,https://coinmarketcap.com/currencies/chaincoin/,CHC,285718,http://www.chaincoin.org/,https://discord.gg/NabdcJ7
457,Bitdeal,https://coinmarketcap.com/currencies/bitdeal/,BDL,165480,https://bitdeal.co.in/,
458,Auroracoin,https://coinmarketcap.com/currencies/auroracoin/,AUR,264326,http://auroracoin.is/,
459,Rupee,https://coinmarketcap.com/currencies/rupee/,RUP,254122,https://rupeeblockchain.org/,https://t.me/rupeeblockchain
460,Kore,https://coinmarketcap.com/currencies/korecoin/,KORE,678174,http://kore.life/,
461,Novacoin,https://coinmarketcap.com/currencies/novacoin/,NVC,371967,http://novacoin.org,
462,Royal Kingdom Coin,https://coinmarketcap.com/currencies/royal-kingdom-coin/,RKC,821095,https://www.royalkingdomcoin.com/,
463,Universal Currency,https://coinmarketcap.com/currencies/universal-currency/,UNIT,58786.4,http://www.u-currency.com/,
464,BitcoinZ,https://coinmarketcap.com/currencies/bitcoinz/,BTCZ,136946,"https://bitcoinz.global/ , https://github.com/bitcoinz-pod/bitcoinz","https://t.me/joinchat/CDzlaRGMvBm4P2Z76sNclQ , https://discordapp.com/invite/u3dkbFs"
465,AsiaCoin,https://coinmarketcap.com/currencies/asiacoin/,AC,13126.5,http://www.thecoin.asia/,
466,DNotes,https://coinmarketcap.com/currencies/dnotes/,NOTE,39407.8,http://dnotescoin.com/,
467,ToaCoin,https://coinmarketcap.com/currencies/toacoin/,TOA,134317,http://www.toacoin.com/,
468,Internxt,https://coinmarketcap.com/currencies/internxt/,INXT,108261,https://internxt.io/,
469,The ChampCoin,https://coinmarketcap.com/currencies/the-champcoin/,TCC,1635.24,http://thechampcoin.com/,
470,Bowhead,https://coinmarketcap.com/currencies/bowhead/,AHT,19290.9,https://bowheadhealth.com,
471,Breakout Stake,https://coinmarketcap.com/currencies/breakout-stake/,BRX,327136,"http://www.breakoutcoin.com/ , http://breakoutenterprise.com/",
472,Zeitcoin,https://coinmarketcap.com/currencies/zeitcoin/,ZEIT,74828.5,http://www.zeit-coin.net,
473,ZrCoin,https://coinmarketcap.com/currencies/zrcoin/,ZRC,106922,https://zrcoin.io/,https://t.me/joinchat/AAAAAEDj28WzzuNh5j6tVg
474,NobleCoin,https://coinmarketcap.com/currencies/noblecoin/,NOBL,421994,"https://www.noblemovement.com , https://www.noblecoin.io/",
475,DCORP,https://coinmarketcap.com/currencies/dcorp/,DRP,78923.5,https://www.dcorp.it/,https://t.me/joinchat/ErLl70MDUkz_ip7HsxXjGA
476,Startcoin,https://coinmarketcap.com/currencies/startcoin/,START,747516,https://startcoin.org/,
477,Sexcoin,https://coinmarketcap.com/currencies/sexcoin/,SXC,104494,http://www.sexcoin.info/,
478,Hubii Network,https://coinmarketcap.com/currencies/hubii-network/,HBT,25151.1,https://www.hubii.network/,"https://t.me/hubiinetwork , https://discord.gg/Nt35Qzt"
479,Privatix,https://coinmarketcap.com/currencies/privatix/,PRIX,63519.7,https://privatix.io/,https://t.me/Privatix
480,2GIVE,https://coinmarketcap.com/currencies/2give/,2GIVE,320484,https://2give.info/,
481,Astro,https://coinmarketcap.com/currencies/astro/,ASTRO,41297.1,https://astronaut.capital/,https://t.me/astroico
482,Ellaism,https://coinmarketcap.com/currencies/ellaism/,ELLA,132867,"https://ellaism.org/ , https://ellaism.io/","https://discord.gg/MzQByB7 , https://t.me/ellaismcoin"
483,Indorse Token,https://coinmarketcap.com/currencies/indorse-token/,IND,709209,https://indorse.io/,
484,Adelphoi,https://coinmarketcap.com/currencies/adelphoi/,ADL,4632.85,https://www.adelphoi.io/,"https://t.me/Adelphoi , https://adel-signup.herokuapp.com/"
485,Carboncoin,https://coinmarketcap.com/currencies/carboncoin/,CARBON,81422.6,http://carboncoin.cc,
486,Ixcoin,https://coinmarketcap.com/currencies/ixcoin/,IXC,8329.07,https://www.ixcoin.net/,
487,Bitcloud,https://coinmarketcap.com/currencies/bitcloud/,BTDX,41080,https://bit-cloud.info/,https://t.me/joinchat/B-3sT0NDiALPTtDEU_qp5A
488,APX,https://coinmarketcap.com/currencies/apx/,APX,318996,https://apxv.org/,https://t.me/apxventures
489,CHIPS,https://coinmarketcap.com/currencies/chips/,CHIPS,1417.08,,
490,Project Decorum,https://coinmarketcap.com/currencies/project-decorum/,PDC,2326240,http://www.project-decorum.com/,
491,ExclusiveCoin,https://coinmarketcap.com/currencies/exclusivecoin/,EXCL,820899,http://exclusivecoin.pw,https://excl-invite.herokuapp.com/
492,HollyWoodCoin,https://coinmarketcap.com/currencies/hollywoodcoin/,HWC,421329,http://hollywoodcoin.us/,https://t.me/hollywoodcoin
493,Masternodecoin,https://coinmarketcap.com/currencies/masternodecoin/,MTNC,19637.2,http://www.masternodecoin.org/,
494,Crave,https://coinmarketcap.com/currencies/crave/,CRAVE,131672,http://www.craveproject.net/,"https://t.me/craveproject , https://discord.gg/AY6S66E"
495,REAL,https://coinmarketcap.com/currencies/real/,REAL,17970.2,https://www.real.markets/,
496,Ethereum Cash,https://coinmarketcap.com/currencies/ethereumcash/,ECASH,3407660,https://www.ethereumcash.technology/,
497,VIVO,https://coinmarketcap.com/currencies/vivo/,VIVO,470702,https://www.vivocrypto.com/,"https://t.me/VIVOcoin , https://discord.gg/vXfEEWH"
498,UFO Coin,https://coinmarketcap.com/currencies/ufo-coin/,UFO,48147.9,https://ufocoin.net/,https://t.me/UFOCoin
499,NuBits,https://coinmarketcap.com/currencies/nubits/,USNBT,5938750,https://www.nubits.com,https://chat.nubits.com/
500,Quark,https://coinmarketcap.com/currencies/quark/,QRK,44992.3,http://www.qrknet.info/,
501,Qvolta,https://coinmarketcap.com/currencies/qvolta/,QVT,176262,https://qvolta.com/,https://t.me/qvolta
502,TrustPlus,https://coinmarketcap.com/currencies/trustplus/,TRUST,167010,http://trustplus.co,
503,Farad,https://coinmarketcap.com/currencies/farad/,FRD,46795.9,https://farad.energy/,https://t.me/joinchat/E5ORhEN6T6yqaAk8aKJkRQ
504,BitBoost,https://coinmarketcap.com/currencies/bitboost/,BBT,103163,http://www.bitboost.net/,"https://t.me/BitBoostint , https://bitboost.slack.com/"
505,PRIZM,https://coinmarketcap.com/currencies/prizm/,PZM,9051.89,http://en.prizm.club/,https://t.me/PRIZMclub
506,Linx,https://coinmarketcap.com/currencies/linx/,LINX,268748,https://mylinx.io/,
507,HunterCoin,https://coinmarketcap.com/currencies/huntercoin/,HUC,535696,http://huntercoin.org/,
508,EuropeCoin,https://coinmarketcap.com/currencies/europecoin/,ERC,77676.8,https://www.europecoin.eu.org,
509,ParkByte,https://coinmarketcap.com/currencies/parkbyte/,PKB,975695,http://www.parkbyte.com/,
510,Zephyr,https://coinmarketcap.com/currencies/zephyr/,ZEPH,82925.4,https://zephyr.bitspark.io/,"https://t.me/joinchat/BQS59kQMk8bL74vR8NkhMg , https://discordapp.com/invite/frprsnJ"
511,ELTCOIN,https://coinmarketcap.com/currencies/eltcoin/,ELTCOIN,76568.8,https://www.eltcoin.tech/,"https://t.me/ELTCOIN , https://discord.gg/PHZUccd"
512,Dynamic,https://coinmarketcap.com/currencies/dynamic/,DYN,793844,https://duality.solutions/,
513,vTorrent,https://coinmarketcap.com/currencies/vtorrent/,VTR,129960,http://vtorrent.info/,
514,E-Dinar Coin,https://coinmarketcap.com/currencies/e-dinar-coin/,EDR,283122,https://edinarcoin.com/,https://telegram.me/EdinarCoincrypto
515,Eroscoin,https://coinmarketcap.com/currencies/eroscoin/,ERO,377611,https://eroscoin.org/,https://t.me/eroscoinplatform
516,XGOX,https://coinmarketcap.com/currencies/xgox/,XGOX,188791,http://xgox.rocks/,"https://t.me/xgoxcoin , https://discord.gg/rpxbpqS"
517,EquiTrader,https://coinmarketcap.com/currencies/equitrader/,EQT,77054.6,http://www.equitrader.co/,https://t.me/Equi_Trader
518,bitJob,https://coinmarketcap.com/currencies/student-coin/,STU,70482.7,https://bitjob.io/,"https://t.me/bitjob , https://weixin.qq.com/g/AjPEZ_jxP0UO3wWg"
519,Tokes,https://coinmarketcap.com/currencies/tokes/,TKS,1244490,https://tokesplatform.org/,https://tokes-slack.herokuapp.com/
520,DigiPulse,https://coinmarketcap.com/currencies/digipulse/,DGPT,65580.6,"https://www.digipulse.io/ , https://scrypto.io/",https://t.me/digipulse_official
521,vSlice,https://coinmarketcap.com/currencies/vslice/,VSL,47299.4,http://www.vslice.io/,
522,Embers,https://coinmarketcap.com/currencies/embers/,MBRS,33708.7,https://embermine.com/,https://t.me/embermine
523,PutinCoin,https://coinmarketcap.com/currencies/putincoin/,PUT,32362.3,"https://putincoin.org , https://putincoin.info/",https://putincoin.org/chat.html
524,Condensate,https://coinmarketcap.com/currencies/condensate/,RAIN,108706,http://condensate.co,
525,Magi,https://coinmarketcap.com/currencies/magi/,XMG,224823,http://coinmagi.org/,https://m-pays.slack.com/
526,Anoncoin,https://coinmarketcap.com/currencies/anoncoin/,ANC,9656.51,https://anoncoin.net/,
527,EverGreenCoin,https://coinmarketcap.com/currencies/evergreencoin/,EGC,117254,http://evergreencoin.org/,
528,Pure,https://coinmarketcap.com/currencies/pure/,PURE,209113,https://purealt.org/,
529,PopularCoin,https://coinmarketcap.com/currencies/popularcoin/,POP,477917,https://www.popularcoin.com/,
530,STRAKS,https://coinmarketcap.com/currencies/straks/,STAK,178860,https://www.straks.io/,https://discord.gg/5gzvadZ
531,Unify,https://coinmarketcap.com/currencies/unify/,UNIFY,179663,http://www.unify.today/,"https://t.me/joinchat/GaJPt0Ls6GxPhCTPXS3a4w , https://discordapp.com/channels/347900830696996865/347902048316162050"
532,WorldCoin,https://coinmarketcap.com/currencies/worldcoin/,WDC,57318.1,http://worldcoin.global/,
533,LuckChain,https://coinmarketcap.com/currencies/luckchain/,BASH,12169.8,http://luckchain.org/,
534,Footy Cash,https://coinmarketcap.com/currencies/footy-cash/,XFT,105124,"http://footycash.com/ , http://beta.footycash.com/",
535,ProCurrency,https://coinmarketcap.com/currencies/procurrency/,PROC,499765,https://www.procommerce.io/,
536,Moin,https://coinmarketcap.com/currencies/moin/,MOIN,218768,https://discovermoin.com/,
537,Regalcoin,https://coinmarketcap.com/currencies/regalcoin/,REC,249049,https://regalcoin.co/,
538,Terracoin,https://coinmarketcap.com/currencies/terracoin/,TRC,52378.3,http://www.terracoin.info/,https://t.me/terracoin
539,InsaneCoin,https://coinmarketcap.com/currencies/insanecoin-insn/,INSN,142505,http://www.insanecoin.com,https://telegram.me/joinchat/EC_Y1UCga8SkXEBnMV8jew
540,CryptoPing,https://coinmarketcap.com/currencies/cryptoping/,PING,5325.46,https://cryptoping.tech/,https://discordapp.com/invite/s4f7JHA
541,ArcticCoin,https://coinmarketcap.com/currencies/arcticcoin/,ARC,107577,https://arcticcoin.org/,
542,FORCE,https://coinmarketcap.com/currencies/force/,FOR,39687,https://forcecoin.io/,http://chat.forcecoin.io/
543,Goodomy,https://coinmarketcap.com/currencies/goodomy/,GOOD,8057.21,http://goodomy.com/,https://t.me/Goodomy_community
544,LiteDoge,https://coinmarketcap.com/currencies/litedoge/,LDOGE,13074.9,"http://www.ldoge.tech/ , http://ldoge.info/",
545,CarTaxi Token,https://coinmarketcap.com/currencies/cartaxi-token/,CTX,33371.1,https://cartaxi.io/,https://t.me/cartaxi_io
546,e-Gulden,https://coinmarketcap.com/currencies/e-gulden/,EFL,116115,http://www.e-gulden.org,
547,FLiK,https://coinmarketcap.com/currencies/flik/,FLIK,81427.2,http://www.theflik.io/,
548,Dinastycoin,https://coinmarketcap.com/currencies/dinastycoin/,DCY,33919.9,http://www.dinastycoin.com/,
549,eBitcoin,https://coinmarketcap.com/currencies/ebtcnew/,EBTC,52264.1,https://ebitcoin.org/,https://t.me/ComTrust/
550,Ethbits,https://coinmarketcap.com/currencies/ethbits/,ETBS,8361.11,https://www.ethbits.com/,https://t.me/ETBS_Official
551,CampusCoin,https://coinmarketcap.com/currencies/campuscoin/,CMPCO,253348,https://www.campuscoinproject.org/,https://discord.gg/yEFZ9R3
552,Greencoin,https://coinmarketcap.com/currencies/greencoin/,GRE,9540.69,http://www.grcoin.com/,
553,Karbo,https://coinmarketcap.com/currencies/karbowanec/,KRB,126270,"http://karbowanec.com/ , https://karbo.io/",
554,SmartBillions,https://coinmarketcap.com/currencies/smartbillions/,SMART,21728.1,https://smartbillions.com/,"https://t.me/SmartBillionsGroup , https://smartbillions.slack.com/"
555,Halcyon,https://coinmarketcap.com/currencies/halcyon/,HAL,80162.7,http://halcyon.top/,
556,MarteXcoin,https://coinmarketcap.com/currencies/martexcoin/,MXT,5003.13,http://martexcoin.org/,https://t.me/martexcoin
557,IncaKoin,https://coinmarketcap.com/currencies/incakoin/,NKA,7993.85,http://incakoin.info/,
558,DigitalPrice,https://coinmarketcap.com/currencies/digitalprice/,DP,120842,"http://digitalprice.org/ , https://scrypto.io/",https://digitalprice-team.slack.com/join/shared_invite/enQtMjUxODUxMjA3Njk3LTk2NjZlMTk0ZWQ3ODQ2ZDE3Y2VlMjY5MDdkY2FhYTIzMTVlYWFkZWNkMTkyZTBhODJkY2E0NTdhZWQzM2Y5NGE
559,BlueCoin,https://coinmarketcap.com/currencies/bluecoin/,BLU,4831.43,http://www.bluecoin.io/,https://t.me/joinchat/CB8D9A8jicz78p02QWTI6w
560,Hawala.Today,https://coinmarketcap.com/currencies/hawala-today/,HAT,130394,https://hawala.today/,https://t.me/hawala_chat
561,Gimli,https://coinmarketcap.com/currencies/gimli/,GIM,2685.38,https://gimli.io/,"https://t.me/thegimliproject , https://discordapp.com/invite/YCx3Fu7"
562,Adzcoin,https://coinmarketcap.com/currencies/adzcoin/,ADZ,102373,https://adzcoin.org/,
563,Primalbase Token,https://coinmarketcap.com/currencies/primalbase/,PBT,1054840,https://primalbase.com/,https://t.me/joinchat/AAAAAELBNMavaVUQvMRffQ
564,FujiCoin,https://coinmarketcap.com/currencies/fujicoin/,FJC,46241.2,http://www.fujicoin.org/,
565,Denarius,https://coinmarketcap.com/currencies/denarius-dnr/,DNR,91147.2,https://denarius.io/,https://discord.gg/mDTM3JN
566,Copico,https://coinmarketcap.com/currencies/copico/,XCPO,199145,http://www.copico.io/,"https://t.me/CopicoOfficial , https://discord.gg/xFuASE5"
567,MCAP,https://coinmarketcap.com/currencies/mcap/,MCAP,144568,"https://bitcoingrowthfund.com/mcap , https://www.mcaplabs.com/",
568,Starta,https://coinmarketcap.com/currencies/starta/,STA,8731.6,https://startaico.com/,https://t.me/starta_ico
569,Yocoin,https://coinmarketcap.com/currencies/yocoin/,YOC,34198.5,http://www.yocoin.org/,
570,TheGCCcoin,https://coinmarketcap.com/currencies/thegcccoin/,GCC,14101.2,https://www.thegcccoin.com/,
571,NEVERDIE,https://coinmarketcap.com/currencies/neverdie/,NDC,8619.59,https://neverdie.com/,https://discord.gg/tQdwYkc
572,ERC20,https://coinmarketcap.com/currencies/erc20/,ERC20,40595.1,http://erc20.space/,https://t.me/erc20coin
573,Renos,https://coinmarketcap.com/currencies/renos/,RNS,26509.9,https://renoscoin.com/,
574,Legends Room,https://coinmarketcap.com/currencies/legends-room/,LGD,4445420,https://www.legendsroom.vegas/,
575,NetCoin,https://coinmarketcap.com/currencies/netcoin/,NET,74497.8,http://netcoin.io,https://discord.gg/RCh3xsp
576,Interstellar Holdings,https://coinmarketcap.com/currencies/interstellar-holdings/,HOLD,123086,https://www.interstellarcoin.com/,https://discord.gg/aMbYC3y
577,LeviarCoin,https://coinmarketcap.com/currencies/leviarcoin/,XLC,51437.8,https://leviarcoin.org/,https://t.me/leviarcoinofficial
578,Cryptonite,https://coinmarketcap.com/currencies/cryptonite/,XCN,130213,http://cryptonite.info,
579,Jetcoin,https://coinmarketcap.com/currencies/jetcoin/,JET,503230,http://www.jetcoininstitute.com/,
580,Emphy,https://coinmarketcap.com/currencies/emphy/,EPY,22778.3,https://emphy.io/,"https://t.me/joinchat/HCXRaUMf41kmp6jtG1qxxg , https://emphyofficial.slack.com/"
581,Crypto Bullion,https://coinmarketcap.com/currencies/cryptogenic-bullion/,CBX,6543.6,http://cryptobullion.io/,https://t.me/joinchat/FkBLVEimXQscVn1cetdd4g
582,FuelCoin,https://coinmarketcap.com/currencies/fuelcoin/,FC2,165488,http://www.fuelcoin.org/,
583,Bitradio,https://coinmarketcap.com/currencies/bitradio/,BRO,43827,http://www.bitrad.io/,https://telegram.me/bitradio
584,iEthereum,https://coinmarketcap.com/currencies/iethereum/,IETH,2325340,http://iethereum.trade/,http://t.me/joinchat/GHsFXg8gMQkTIBUPArpo1g
585,Desire,https://coinmarketcap.com/currencies/desire/,DSR,338886,http://www.desire-crypto.com/,https://discord.gg/wrk9uHB
586,DraftCoin,https://coinmarketcap.com/currencies/draftcoin/,DFT,104916,http://btcdraft.com/,https://t.me/btcdraftcoins
587,Version,https://coinmarketcap.com/currencies/version/,V,15054.9,http://version2.org/,
588,Confido,https://coinmarketcap.com/currencies/confido/,CFD,361869,"http://confido.io/ , https://medium.com/@Confido.io",https://t.me/joinchat/GB_OvkRMT0F4YkU-nz4y-g
589,KiloCoin,https://coinmarketcap.com/currencies/kilocoin/,KLC,2375.04,http://kilocoin.com/,
590,Bytecent,https://coinmarketcap.com/currencies/bytecent/,BYC,168592,http://bytecent.com,
591,Intelligent Trading Tech,https://coinmarketcap.com/currencies/intelligent-trading-tech/,ITT,1168.92,http://intelligenttrading.org/,"https://t.me/intelligenttrading , https://weixin.qq.com/g/AYStjdxwNMUtFIU5"
592,Scorecoin,https://coinmarketcap.com/currencies/scorecoin/,SCORE,56661.7,http://scorecoin.net/,
593,AurumCoin,https://coinmarketcap.com/currencies/aurumcoin/,AU,37731.5,"http://www.aurumcoin.com/ , http://www.aurumcoin-au.com/",
594,Elementrem,https://coinmarketcap.com/currencies/elementrem/,ELE,4483.03,http://www.elementrem.org/,
595,Centurion,https://coinmarketcap.com/currencies/centurion/,CNT,11242.9,http://www.centurionlab.org/,
596,CryptoForecast,https://coinmarketcap.com/currencies/cryptoforecast/,CFT,14937.1,https://cryptoforecast.com/,https://t.me/CryptoForecastint
597,UnbreakableCoin,https://coinmarketcap.com/currencies/unbreakablecoin/,UNB,5645900,http://www.unbreakablecoin.com/,
598,Ethereum Gold,https://coinmarketcap.com/currencies/ethereum-gold/,ETG,754122,https://www.ethereumgold.info/,
599,Canada eCoin,https://coinmarketcap.com/currencies/canada-ecoin/,CDN,32679.8,http://www.canadaecoin.ca/,
600,Abjcoin,https://coinmarketcap.com/currencies/abjcoin/,ABJ,24884.2,https://www.abjcoin.org/,https://t.me/joinchat/GsIPTEPs0w9qTLNYZ_2IeQ
601,FundYourselfNow,https://coinmarketcap.com/currencies/fundyourselfnow/,FYN,24101.7,https://www.fundyourselfnow.com/,https://t.me/fundyourselfnow
602,MazaCoin,https://coinmarketcap.com/currencies/mazacoin/,MZC,53934.2,http://www.mazacoin.org/,https://kiwiirc.com/client/chat.freenode.net/?nick=maza|?&theme=cli#maza
603,FlutterCoin,https://coinmarketcap.com/currencies/fluttercoin/,FLT,45458.6,http://www.fluttercoin.me/,
604,Influxcoin,https://coinmarketcap.com/currencies/influxcoin/,INFX,1909510,http://influxcoin.xyz/,
605,Oceanlab,https://coinmarketcap.com/currencies/oceanlab/,OCL,14132.7,https://www.oceanlab.eu/,
606,Megacoin,https://coinmarketcap.com/currencies/megacoin/,MEC,111960,https://www.megacoin.eu/,
607,Unitus,https://coinmarketcap.com/currencies/unitus/,UIS,43452.7,http://unitus.online,http://unitus.herokuapp.com/
608,BunnyCoin,https://coinmarketcap.com/currencies/bunnycoin/,BUN,1511.34,http://bunnycoin.org/,
609,Kolion,https://coinmarketcap.com/currencies/kolion/,KLN,101375,http://kolionovo.org/,
610,Etheriya,https://coinmarketcap.com/currencies/etheriya/,RIYA,2996.32,http://etheriya.com/,
611,ICO OpenLedger,https://coinmarketcap.com/currencies/ico-openledger/,ICOO,1258.68,https://icoo.io/,
612,DFSCoin,https://coinmarketcap.com/currencies/dfscoin/,DFS,825220,http://dfscoins.com/,"https://discord.gg/JY9awN4 , https://dfscoin.herokuapp.com/"
613,Link Platform,https://coinmarketcap.com/currencies/link-platform/,LNK,952.87,https://ethereum.link/,
614,KekCoin,https://coinmarketcap.com/currencies/kekcoin/,KEK,23956.1,http://kekcoin.co/,https://t.me/KekcoinOfficial
615,InflationCoin,https://coinmarketcap.com/currencies/inflationcoin/,IFLT,5925.38,http://inflationcoin.org/,https://t.me/Inflationcoin
616,QubitCoin,https://coinmarketcap.com/currencies/qubitcoin/,Q2C,13960.7,https://qubitcoin.cc/,
617,Miners' Reward Token,https://coinmarketcap.com/currencies/miners-reward-token/,MRT,34047.2,http://wavescommunity.com/miners-reward-token/,
618,Bitcoin Scrypt,https://coinmarketcap.com/currencies/bitcoin-scrypt/,BTCS,24362.5,http://theotherbitcoin.com,
619,Bata,https://coinmarketcap.com/currencies/bata/,BTA,18181.9,http://www.bata.io/,"https://t.me/batacurrency , https://discordapp.com/invite/SM8jQTQ"
620,Orbitcoin,https://coinmarketcap.com/currencies/orbitcoin/,ORB,53425,http://orbitcoin.org/,
621,Trollcoin,https://coinmarketcap.com/currencies/trollcoin/,TROLL,15264,http://trollcoinbase.com,
622,Zennies,https://coinmarketcap.com/currencies/zennies/,ZENI,14762,http://zeni.zone/,
623,BigUp,https://coinmarketcap.com/currencies/bigup/,BIGUP,13609.6,http://bigup.club/,
624,Zero,https://coinmarketcap.com/currencies/zero/,ZER,659417,http://zero.finance/,
625,Accelerator Network,https://coinmarketcap.com/currencies/accelerator-network/,ACC,7588.58,https://accelerator.network/,"https://t.me/acc_token , http://slack.accelerator.network/"
626,StarCash Network,https://coinmarketcap.com/currencies/starcash-network/,STARS,55381.7,http://starcash.co/,https://join.slack.com/t/starcashnetwork/shared_invite/MjI4MzkyNDE1MDkzLTE1MDMwMDczNDMtMThlNjFiZjMyZQ
627,Fastcoin,https://coinmarketcap.com/currencies/fastcoin/,FST,46847,http://www.fastcoin.ca/,https://fastcoinchat.slack.com/join/shared_invite/MjIzNDI5MTM0Mzg4LTE1MDIxMzk3MzAtMDAzMzliMTMyOQ
628,CoinonatX,https://coinmarketcap.com/currencies/coinonatx/,XCXT,110610,"http://coinonatx.com/ , https://community.coinonatx.io/",https://discord.gg/P9urZYT
629,Growers International,https://coinmarketcap.com/currencies/growers-international/,GRWI,147734,http://growersintl.com/coin/,
630,Cream,https://coinmarketcap.com/currencies/cream/,CRM,18164.5,https://creamcoin.com/,
631,Machinecoin,https://coinmarketcap.com/currencies/machinecoin/,MAC,4698.31,http://www.machinecoin.org,
632,TeslaCoin,https://coinmarketcap.com/currencies/teslacoin/,TES,9705.03,http://tesla-coin.com/,
633,Dai,https://coinmarketcap.com/currencies/dai/,DAI,1262630,http://www.makerdao.com/,https://chat.makerdao.com/
634,StarCredits,https://coinmarketcap.com/currencies/starcredits/,STRC,12118.1,https://backto.earth/,
635,Bitpark Coin,https://coinmarketcap.com/currencies/bitpark-coin/,BPC,5127.92,https://bitpark.net/,
636,Visio,https://coinmarketcap.com/currencies/visio/,VISIO,29047.4,http://www.visioplatform.com/,
637,TittieCoin,https://coinmarketcap.com/currencies/tittiecoin/,TTC,57881,http://tittiecoin.com,
638,DaxxCoin,https://coinmarketcap.com/currencies/daxxcoin/,DAXX,69221.8,https://daxxcoin.org/,
639,Monster Byte,https://coinmarketcap.com/currencies/monster-byte/,MBI,2860.43,https://monsterbyte.io/,
640,HOdlcoin,https://coinmarketcap.com/currencies/hodlcoin/,HODL,43992,http://hodlcoin.com,
641,Minereum,https://coinmarketcap.com/currencies/minereum/,MNE,61372.4,https://www.minereum.com/,https://t.me/MinereumToken
642,Piggycoin,https://coinmarketcap.com/currencies/piggycoin/,PIGGY,48186,http://piggy-coin.com/,
643,SagaCoin,https://coinmarketcap.com/currencies/sagacoin/,SAGA,1078130,https://sagacoin.net/,https://t.me/joinchat/HXGeqw7tcjDU9UcpRxf0Lg
644,Zetacoin,https://coinmarketcap.com/currencies/zetacoin/,ZET,31634.8,http://www.zetac.org/,http://webchat.freenode.net/
645,Tracto,https://coinmarketcap.com/currencies/tracto/,TRCT,21564.1,http://www.tracto.org/,
646,PiplCoin,https://coinmarketcap.com/currencies/piplcoin/,PIPL,1075.27,https://piplcoin.com/,
647,CorgiCoin,https://coinmarketcap.com/currencies/corgicoin/,CORG,818.839,https://corgicoinproofofstake.wordpress.com/ ,https://kiwiirc.com/client/irc.freenode.org/##corgicoin
648,Nekonium,https://coinmarketcap.com/currencies/nekonium/,NUKO,9934.33,https://nekonium.github.io/,https://discordapp.com/invite/C8mJg44
649,Authorship,https://coinmarketcap.com/currencies/authorship/,ATS,131246,http://authorship.com/,
650,HitCoin,https://coinmarketcap.com/currencies/hitcoin/,HTC,2867.88,http://hitcoininfo.com/,
651,Billionaire Token,https://coinmarketcap.com/currencies/billionaire-token/,XBL,115866,https://billionairetoken.com/,
652,Netko,https://coinmarketcap.com/currencies/netko/,NETKO,28262.6,http://netko.tech/,
653,Capricoin,https://coinmarketcap.com/currencies/capricoin/,CPC,1188940,http://capricoin.org/,
654,Ccore,https://coinmarketcap.com/currencies/ccore/,CCO,48774.7,https://ccore.azureedge.net/,"https://t.me/ccore_io , https://t.me/ccore_news"
655,SkinCoin,https://coinmarketcap.com/currencies/skincoin/,SKIN,73258,https://skincoin.org/,https://telegram.me/skincoin
