rank,name,link,symbol,volume,website,chat
424,Exchange Union,https://coinmarketcap.com/currencies/exchange-union/,XUC,632017.0,https://www.exchangeunion.com/,"https://t.me/exchangeunioncoinhttps://exchange-union.herokuapp.com/ , https://exchange-union.slack.com/"
425,EarthCoin,https://coinmarketcap.com/currencies/earthcoin/,EAC,290595.0,http://earthcoin.io/,
426,Curecoin,https://coinmarketcap.com/currencies/curecoin/,CURE,123047.0,"https://curecoin.net/ , https://curecoin.io/",
427,TrezarCoin,https://coinmarketcap.com/currencies/trezarcoin/,TZC,113928.0,http://trezarcoin.com/,
428,AdShares,https://coinmarketcap.com/currencies/adshares/,ADST,391879.0,https://adshares.net/,https://t.me/adshares
429,Bitmark,https://coinmarketcap.com/currencies/bitmark/,BTM,49806.9,http://bitmark.io/,https://bitmark.herokuapp.com/
430,Lampix,https://coinmarketcap.com/currencies/lampix/,PIX,199468.0,https://www.lampix.co/,https://t.me/lampix_project
431,Hacken,https://coinmarketcap.com/currencies/hacken/,HKN,43264.9,https://hacken.io/,https://t.me/hackenio
432,Universal Currency,https://coinmarketcap.com/currencies/universal-currency/,UNIT,94861.3,http://www.u-currency.com/,
433,Vsync,https://coinmarketcap.com/currencies/vsync-vsx/,VSX,96852.1,https://vsync.pw/,https://discordapp.com/invite/Arqhyqg
434,Sprouts,https://coinmarketcap.com/currencies/sprouts/,SPRTS,171396.0,https://sproutscommunity.wordpress.com/,
435,HelloGold,https://coinmarketcap.com/currencies/hellogold/,HGT,36630.1,"https://www.hellogold.org/ , https://www.hellogold.com/",
436,ProChain,https://coinmarketcap.com/currencies/prochain/,PRO,1398210.0,https://chain.pro/,"https://t.me/ProChainTech , https://chain.pro/static/img/contact/weixin.jpg"
437,Sphere,https://coinmarketcap.com/currencies/sphere/,SPHR,1308390.0,https://sphrpay.io/,
438,HEROcoin,https://coinmarketcap.com/currencies/herocoin/,PLAY,39382.6,https://www.herocoin.io/,https://t.me/joinchat/FsEwOwtrCZMWwHokEj70Gw
439,Crave,https://coinmarketcap.com/currencies/crave/,CRAVE,64489.0,http://www.craveproject.net/,"https://t.me/craveproject , https://discord.gg/AY6S66E"
440,CrowdCoin,https://coinmarketcap.com/currencies/crowdcoin/,CRC,357582.0,http://crowdcoin.site/,"https://discordapp.com/invite/DfDh6U3 , https://t.me/crowdcoin"
441,Qwark,https://coinmarketcap.com/currencies/qwark/,QWARK,385650.0,http://www.qwark.io/,
442,Creditbit,https://coinmarketcap.com/currencies/creditbit/,CRB,584555.0,https://www.creditbit.org/,
443,Astro,https://coinmarketcap.com/currencies/astro/,ASTRO,17294.0,https://astronaut.capital/,https://t.me/astroico
444,CannabisCoin,https://coinmarketcap.com/currencies/cannabiscoin/,CANN,473888.0,http://cannabiscoin.net,
445,Bela,https://coinmarketcap.com/currencies/belacoin/,BELA,421910.0,http://livebela.com/,https://belacoin.herokuapp.com/
446,TransferCoin,https://coinmarketcap.com/currencies/transfercoin/,TX,510844.0,http://txproject.io/,
447,DopeCoin,https://coinmarketcap.com/currencies/dopecoin/,DOPE,240153.0,http://www.dopecoin.com/,
448,Bonpay,https://coinmarketcap.com/currencies/bonpay/,BON,60232.3,https://bonpay.com/,https://t.me/bonpay_eng
449,B2B,https://coinmarketcap.com/currencies/b2bx/,B2B,71080.9,"https://www.b2bx.pro/ , https://b2broker.net/","https://t.me/B2BX_ICO_eng , https://open.kakao.com/o/gHLHTkC"
450,Bitcloud,https://coinmarketcap.com/currencies/bitcloud/,BTDX,48283.9,https://bit-cloud.info/,https://t.me/joinchat/B-3sT0NDiALPTtDEU_qp5A
451,NuBits,https://coinmarketcap.com/currencies/nubits/,USNBT,15024900.0,https://www.nubits.com,https://chat.nubits.com/
452,Opus,https://coinmarketcap.com/currencies/opus/,OPT,94015.7,http://opus-foundation.org/,"https://t.me/opusfoundation , https://discordapp.com/invite/JJD5Gtz"
453,SpreadCoin,https://coinmarketcap.com/currencies/spreadcoin/,SPR,742579.0,http://www.spreadcoin.info,
454,Bitzeny,https://coinmarketcap.com/currencies/bitzeny/,ZNY,101103.0,"http://bitzeny.org/ , https://bitzeny.info/",
455,The ChampCoin,https://coinmarketcap.com/currencies/the-champcoin/,TCC,23881.8,http://thechampcoin.com/,
456,Riecoin,https://coinmarketcap.com/currencies/riecoin/,RIC,401682.0,http://riecoin.org/,
457,TrueFlip,https://coinmarketcap.com/currencies/trueflip/,TFL,172364.0,"https://trueflip.io/ , https://steemit.com/@trueflip/",
458,Auroracoin,https://coinmarketcap.com/currencies/auroracoin/,AUR,190643.0,http://auroracoin.is/,
459,Novacoin,https://coinmarketcap.com/currencies/novacoin/,NVC,316349.0,http://novacoin.org,
460,Memetic / PepeCoin,https://coinmarketcap.com/currencies/memetic/,MEME,709608.0,https://memetic.ai/,https://t.me/pepecoins
461,Breakout,https://coinmarketcap.com/currencies/breakout/,BRK,312096.0,http://www.breakoutcoin.com/,
462,HyperStake,https://coinmarketcap.com/currencies/hyperstake/,HYP,38799.4,http://hyperstake.io/,https://hyperstake.herokuapp.com/
463,Dotcoin,https://coinmarketcap.com/currencies/dotcoin/,DOT,389769.0,https://www.cryptopia.co.nz/,
464,IntenseCoin,https://coinmarketcap.com/currencies/intensecoin/,ITNS,52016.0,https://intensecoin.com/,https://discord.gg/f3XQgA3
465,Blockpool,https://coinmarketcap.com/currencies/blockpool/,BPL,42624.6,https://www.blockpool.io/,https://discord.gg/v3ppcVc
466,Pesetacoin,https://coinmarketcap.com/currencies/pesetacoin/,PTC,354809.0,http://pesetacoin.info/,https://t.me/joinchat/AAAAAEKf5_1-Yx1b2vYOaw
467,Zero,https://coinmarketcap.com/currencies/zero/,ZER,513957.0,http://zero.finance/,
468,Syndicate,https://coinmarketcap.com/currencies/syndicate/,SYNX,1148630.0,http://syndicateltd.net/,https://t.me/syndicateLTD
469,VeriumReserve,https://coinmarketcap.com/currencies/veriumreserve/,VRM,288752.0,http://www.vericoin.info/veriumlaunch.html,
470,Blitzcash,https://coinmarketcap.com/currencies/blitzcash/,BLITZ,160212.0,http://blitz.cash,
471,GoldCoin,https://coinmarketcap.com/currencies/goldcoin/,GLD,158352.0,https://www.goldcoin.org/,https://t.me/goldcoin
472,Wild Crypto,https://coinmarketcap.com/currencies/wild-crypto/,WILD,60327.1,https://wildcrypto.com/,
473,Bitcoin Plus,https://coinmarketcap.com/currencies/bitcoin-plus/,XBC,321419.0,http://www.bitcoinplus.org,
474,Synergy,https://coinmarketcap.com/currencies/synergy/,SNRG,57550.1,http://www.synergycoin.com/,https://cryptosynergy.slack.com/
475,VIVO,https://coinmarketcap.com/currencies/vivo/,VIVO,186099.0,https://www.vivocrypto.com/,"https://t.me/VIVOcoin , https://discord.gg/vXfEEWH"
476,Altcoin,https://coinmarketcap.com/currencies/altcoin-alt/,ALT,6442.59,http://altcoinmarketcap.com/,
477,Indorse Token,https://coinmarketcap.com/currencies/indorse-token/,IND,551609.0,https://indorse.io/,
478,1337,https://coinmarketcap.com/currencies/1337coin/,1337,60266.5,"https://www.1337coin.net/ , https://bitcoin.com/",https://discord.gg/pjdWntg
479,ChainCoin,https://coinmarketcap.com/currencies/chaincoin/,CHC,104923.0,http://www.chaincoin.org/,https://discord.gg/NabdcJ7
480,Kore,https://coinmarketcap.com/currencies/korecoin/,KORE,834523.0,http://kore.life/,
481,PRIZM,https://coinmarketcap.com/currencies/prizm/,PZM,10243.8,http://en.prizm.club/,https://t.me/PRIZMclub
482,Masternodecoin,https://coinmarketcap.com/currencies/masternodecoin/,MTNC,54426.9,http://www.masternodecoin.org/,
483,Creativecoin,https://coinmarketcap.com/currencies/creativecoin/,CREA,39847.8,"https://www.creativechain.org/ , https://creativechain.net/",https://telegram.me/creativechain
484,E-Dinar Coin,https://coinmarketcap.com/currencies/e-dinar-coin/,EDR,271114.0,https://edinarcoin.com/,https://telegram.me/EdinarCoincrypto
485,Project Decorum,https://coinmarketcap.com/currencies/project-decorum/,PDC,180367.0,http://www.project-decorum.com/,
486,Hubii Network,https://coinmarketcap.com/currencies/hubii-network/,HBT,28076.9,https://www.hubii.network/,"https://t.me/hubiinetwork , https://discord.gg/Nt35Qzt"
487,BitcoinZ,https://coinmarketcap.com/currencies/bitcoinz/,BTCZ,98028.0,"https://bitcoinz.global/ , https://github.com/bitcoinz-pod/bitcoinz","https://t.me/joinchat/CDzlaRGMvBm4P2Z76sNclQ , https://discordapp.com/invite/u3dkbFs"
488,HollyWoodCoin,https://coinmarketcap.com/currencies/hollywoodcoin/,HWC,368848.0,http://hollywoodcoin.us/,https://t.me/hollywoodcoin
489,Adelphoi,https://coinmarketcap.com/currencies/adelphoi/,ADL,3728.1,https://www.adelphoi.io/,"https://t.me/Adelphoi , https://adel-signup.herokuapp.com/"
490,Royal Kingdom Coin,https://coinmarketcap.com/currencies/royal-kingdom-coin/,RKC,581138.0,https://www.royalkingdomcoin.com/,
491,BuzzCoin,https://coinmarketcap.com/currencies/buzzcoin/,BUZZ,137928.0,http://www.buzzcoin.info/,"https://t.me/joinchat/EqD7e0FNSbRzjGwBRiv5cQ , https://discordapp.com/invite/VAkqYvq"
492,Farad,https://coinmarketcap.com/currencies/farad/,FRD,12210.4,https://farad.energy/,https://t.me/joinchat/E5ORhEN6T6yqaAk8aKJkRQ
493,eBitcoin,https://coinmarketcap.com/currencies/ebtcnew/,EBTC,752090.0,https://ebitcoin.org/,https://t.me/ComTrust/
494,DCORP,https://coinmarketcap.com/currencies/dcorp/,DRP,39843.7,https://www.dcorp.it/,https://t.me/joinchat/ErLl70MDUkz_ip7HsxXjGA
495,Dai,https://coinmarketcap.com/currencies/dai/,DAI,738590.0,http://www.makerdao.com/,https://chat.makerdao.com/
496,DNotes,https://coinmarketcap.com/currencies/dnotes/,NOTE,20761.6,http://dnotescoin.com/,
497,Privatix,https://coinmarketcap.com/currencies/privatix/,PRIX,21250.8,https://privatix.io/,https://t.me/Privatix
498,2GIVE,https://coinmarketcap.com/currencies/2give/,2GIVE,373468.0,https://2give.info/,
499,vTorrent,https://coinmarketcap.com/currencies/vtorrent/,VTR,110804.0,"http://vtorrent.info/ , http://www.vtorrent.org/",
500,vSlice,https://coinmarketcap.com/currencies/vslice/,VSL,24751.1,http://www.vslice.io/,
501,ToaCoin,https://coinmarketcap.com/currencies/toacoin/,TOA,28883.4,http://www.toacoin.com/,
502,Breakout Stake,https://coinmarketcap.com/currencies/breakout-stake/,BRX,61479.0,"http://www.breakoutcoin.com/ , http://breakoutenterprise.com/",
503,Rupee,https://coinmarketcap.com/currencies/rupee/,RUP,117226.0,https://rupeeblockchain.org/,https://t.me/rupeeblockchain
504,Social,https://coinmarketcap.com/currencies/social/,SCL,30304.8,"https://ico.nexus.social/ , https://nexus.social/",https://t.me/nexus_social
505,Carboncoin,https://coinmarketcap.com/currencies/carboncoin/,CARBON,16405.1,http://carboncoin.cc,
506,ExclusiveCoin,https://coinmarketcap.com/currencies/exclusivecoin/,EXCL,440403.0,http://exclusivecoin.pw,https://excl-invite.herokuapp.com/
507,XGOX,https://coinmarketcap.com/currencies/xgox/,XGOX,95980.8,http://xgox.rocks/,"https://t.me/xgoxcoin , https://discord.gg/rpxbpqS"
508,Bowhead,https://coinmarketcap.com/currencies/bowhead/,AHT,5208.26,https://bowheadhealth.com,
509,TrustPlus,https://coinmarketcap.com/currencies/trustplus/,TRUST,121648.0,http://trustplus.co,
510,Sexcoin,https://coinmarketcap.com/currencies/sexcoin/,SXC,47459.2,http://www.sexcoin.info/,
511,DigiPulse,https://coinmarketcap.com/currencies/digipulse/,DGPT,38295.4,"https://www.digipulse.io/ , https://scrypto.io/",https://t.me/digipulse_official
512,Ixcoin,https://coinmarketcap.com/currencies/ixcoin/,IXC,4178.35,https://www.ixcoin.net/,
513,FORCE,https://coinmarketcap.com/currencies/force/,FOR,31521.3,https://forcecoin.io/,http://chat.forcecoin.io/
514,Sharechain,https://coinmarketcap.com/currencies/sharechain/,SSS,14315.1,http://www.sharechain.org/,
515,Startcoin,https://coinmarketcap.com/currencies/startcoin/,START,997506.0,https://startcoin.org/,
516,Internxt,https://coinmarketcap.com/currencies/internxt/,INXT,33126.7,https://internxt.io/,
517,Eroscoin,https://coinmarketcap.com/currencies/eroscoin/,ERO,216471.0,https://eroscoin.org/,https://t.me/eroscoinplatform
518,Tokes,https://coinmarketcap.com/currencies/tokes/,TKS,383415.0,https://tokesplatform.org/,https://tokes-slack.herokuapp.com/
519,EncryptoTel [WAVES],https://coinmarketcap.com/currencies/encryptotel/,ETT,1210.17,https://encryptotel.com/,
520,Commodity Ad Network,https://coinmarketcap.com/currencies/commodity-ad-network/,CDX,11593.5,https://commodityadnetwork.com/,
521,EuropeCoin,https://coinmarketcap.com/currencies/europecoin/,ERC,180036.0,https://www.europecoin.eu.org,
522,REAL,https://coinmarketcap.com/currencies/real/,REAL,15183.2,https://www.real.markets/,
523,NobleCoin,https://coinmarketcap.com/currencies/noblecoin/,NOBL,84774.2,"https://www.noblemovement.com , https://www.noblecoin.io/",
524,Ellaism,https://coinmarketcap.com/currencies/ellaism/,ELLA,134299.0,"https://ellaism.org/ , https://ellaism.io/","https://discord.gg/MzQByB7 , https://t.me/ellaismcoin"
525,WandX,https://coinmarketcap.com/currencies/wandx/,WAND,6261.51,https://www.wandx.co/,"https://t.me/wandxbeta , https://wandx.slack.com/"
526,EquiTrader,https://coinmarketcap.com/currencies/equitrader/,EQT,26140.1,http://www.equitrader.co/,https://t.me/Equi_Trader
527,BitBoost,https://coinmarketcap.com/currencies/bitboost/,BBT,17827.0,http://www.bitboost.net/,"https://t.me/BitBoostint , https://bitboost.slack.com/"
528,Embers,https://coinmarketcap.com/currencies/embers/,MBRS,30598.4,https://embermine.com/,https://t.me/embermine
529,Terracoin,https://coinmarketcap.com/currencies/terracoin/,TRC,30982.3,http://www.terracoin.info/,https://t.me/terracoin
530,PutinCoin,https://coinmarketcap.com/currencies/putincoin/,PUT,23557.7,"https://putincoin.org , https://putincoin.info/",https://putincoin.org/chat.html
531,ProCurrency,https://coinmarketcap.com/currencies/procurrency/,PROC,177205.0,https://www.procommerce.io/,
532,eBoost,https://coinmarketcap.com/currencies/eboostcoin/,EBST,4110490.0,http://www.eboost.fun,
533,Footy Cash,https://coinmarketcap.com/currencies/footy-cash/,XFT,38685.6,"http://footycash.com/ , http://beta.footycash.com/",
534,ZrCoin,https://coinmarketcap.com/currencies/zrcoin/,ZRC,156269.0,https://zrcoin.io/,https://t.me/joinchat/AAAAAEDj28WzzuNh5j6tVg
535,Ethbits,https://coinmarketcap.com/currencies/ethbits/,ETBS,16601.4,https://www.ethbits.com/,https://t.me/ETBS_Official
536,APX,https://coinmarketcap.com/currencies/apx/,APX,339516.0,https://apxv.org/,https://t.me/apxventures
537,EverGreenCoin,https://coinmarketcap.com/currencies/evergreencoin/,EGC,152793.0,http://evergreencoin.org/,
538,Dynamic,https://coinmarketcap.com/currencies/dynamic/,DYN,938646.0,https://duality.solutions/,
539,Zephyr,https://coinmarketcap.com/currencies/zephyr/,ZEPH,54235.7,https://zephyr.bitspark.io/,"https://t.me/joinchat/BQS59kQMk8bL74vR8NkhMg , https://discordapp.com/invite/frprsnJ"
540,Magi,https://coinmarketcap.com/currencies/magi/,XMG,187464.0,http://coinmagi.org/,https://m-pays.slack.com/
541,Quark,https://coinmarketcap.com/currencies/quark/,QRK,29150.1,http://www.qrknet.info/,
542,ELTCOIN,https://coinmarketcap.com/currencies/eltcoin/,ELTCOIN,17416.5,https://www.eltcoin.tech/,"https://t.me/ELTCOIN , https://discord.gg/PHZUccd"
543,SmartBillions,https://coinmarketcap.com/currencies/smartbillions/,SMART,12732.9,https://smartbillions.com/,"https://t.me/SmartBillionsGroup , https://smartbillions.slack.com/"
544,HunterCoin,https://coinmarketcap.com/currencies/huntercoin/,HUC,125382.0,http://huntercoin.org/,
545,Linx,https://coinmarketcap.com/currencies/linx/,LINX,91600.1,https://mylinx.io/,
546,Goodomy,https://coinmarketcap.com/currencies/goodomy/,GOOD,1842.52,http://goodomy.com/,https://t.me/Goodomy_community
547,CHIPS,https://coinmarketcap.com/currencies/chips/,CHIPS,3581.92,,
548,Halcyon,https://coinmarketcap.com/currencies/halcyon/,HAL,6018.84,http://halcyon.top/,
549,Condensate,https://coinmarketcap.com/currencies/condensate/,RAIN,64915.7,http://condensate.co,
550,Qvolta,https://coinmarketcap.com/currencies/qvolta/,QVT,56066.0,https://qvolta.com/,https://t.me/qvolta
551,LuckChain,https://coinmarketcap.com/currencies/luckchain/,BASH,4301.0,http://luckchain.org/,
552,MarteXcoin,https://coinmarketcap.com/currencies/martexcoin/,MXT,6197.63,http://martexcoin.org/,https://t.me/martexcoin
553,CryptoPing,https://coinmarketcap.com/currencies/cryptoping/,PING,62037.5,https://cryptoping.tech/,https://discordapp.com/invite/s4f7JHA
554,e-Gulden,https://coinmarketcap.com/currencies/e-gulden/,EFL,292241.0,http://www.e-gulden.org,
555,Karbo,https://coinmarketcap.com/currencies/karbowanec/,KRB,95093.2,"http://karbowanec.com/ , https://karbo.io/",
556,WorldCoin,https://coinmarketcap.com/currencies/worldcoin/,WDC,44364.7,http://worldcoin.global/,
557,Anoncoin,https://coinmarketcap.com/currencies/anoncoin/,ANC,5848.71,https://anoncoin.net/,
558,bitJob,https://coinmarketcap.com/currencies/student-coin/,STU,48539.4,https://bitjob.io/,"https://t.me/bitjob , https://weixin.qq.com/g/AjPEZ_jxP0UO3wWg"
559,Interstellar Holdings,https://coinmarketcap.com/currencies/interstellar-holdings/,HOLD,41236.7,https://www.interstellarcoin.com/,https://discord.gg/aMbYC3y
560,TheGCCcoin,https://coinmarketcap.com/currencies/thegcccoin/,GCC,22700.6,https://www.thegcccoin.com/,
561,FLiK,https://coinmarketcap.com/currencies/flik/,FLIK,13803.0,http://www.theflik.io/,
562,Crypto Bullion,https://coinmarketcap.com/currencies/cryptogenic-bullion/,CBX,6623.87,http://cryptobullion.io/,https://t.me/joinchat/FkBLVEimXQscVn1cetdd4g
563,Denarius,https://coinmarketcap.com/currencies/denarius-dnr/,DNR,64084.1,https://denarius.io/,https://discord.gg/mDTM3JN
564,Centurion,https://coinmarketcap.com/currencies/centurion/,CNT,18414.8,http://www.centurionlab.org/,
565,Ethereum Cash,https://coinmarketcap.com/currencies/ethereumcash/,ECASH,296765.0,https://www.ethereumcash.technology/,
566,ParkByte,https://coinmarketcap.com/currencies/parkbyte/,PKB,301942.0,http://www.parkbyte.com/,
567,CarTaxi Token,https://coinmarketcap.com/currencies/cartaxi-token/,CTX,8986.91,https://cartaxi.io/,https://t.me/cartaxi_io
568,Starta,https://coinmarketcap.com/currencies/starta/,STA,6041.13,https://startaico.com/,https://t.me/starta_ico
569,Megacoin,https://coinmarketcap.com/currencies/megacoin/,MEC,109604.0,https://www.megacoin.eu/,
570,FlutterCoin,https://coinmarketcap.com/currencies/fluttercoin/,FLT,21072.2,http://www.fluttercoin.me/,
571,Bitcoin Scrypt,https://coinmarketcap.com/currencies/bitcoin-scrypt/,BTCS,27602.3,http://theotherbitcoin.com,
572,DigitalPrice,https://coinmarketcap.com/currencies/digitalprice/,DP,52377.1,"http://digitalprice.org/ , https://scrypto.io/",https://digitalprice-team.slack.com/join/shared_invite/enQtMjUxODUxMjA3Njk3LTk2NjZlMTk0ZWQ3ODQ2ZDE3Y2VlMjY5MDdkY2FhYTIzMTVlYWFkZWNkMTkyZTBhODJkY2E0NTdhZWQzM2Y5NGE
573,BlueCoin,https://coinmarketcap.com/currencies/bluecoin/,BLU,6227.18,http://www.bluecoin.io/,https://t.me/joinchat/CB8D9A8jicz78p02QWTI6w
574,Monkey Project,https://coinmarketcap.com/currencies/monkey-project/,MONK,103764.0,http://monkey.community/,https://discord.gg/wTaF6qZ
575,MCAP,https://coinmarketcap.com/currencies/mcap/,MCAP,196079.0,"https://bitcoingrowthfund.com/mcap , https://www.mcaplabs.com/",
576,NEVERDIE,https://coinmarketcap.com/currencies/neverdie/,NDC,20886.2,https://neverdie.com/,https://discord.gg/tQdwYkc
577,STRAKS,https://coinmarketcap.com/currencies/straks/,STAK,40945.2,https://www.straks.io/,https://discord.gg/5gzvadZ
578,Yocoin,https://coinmarketcap.com/currencies/yocoin/,YOC,20223.0,http://www.yocoin.org/,
579,Dinastycoin,https://coinmarketcap.com/currencies/dinastycoin/,DCY,18576.5,http://www.dinastycoin.com/,
580,Zeitcoin,https://coinmarketcap.com/currencies/zeitcoin/,ZEIT,11139.4,http://www.zeit-coin.net,
581,Gimli,https://coinmarketcap.com/currencies/gimli/,GIM,10309.2,https://gimli.io/,"https://t.me/thegimliproject , https://discordapp.com/invite/YCx3Fu7"
582,Unify,https://coinmarketcap.com/currencies/unify/,UNIFY,58463.3,http://www.unify.today/,"https://t.me/joinchat/GaJPt0Ls6GxPhCTPXS3a4w , https://discordapp.com/channels/347900830696996865/347902048316162050"
583,ArcticCoin,https://coinmarketcap.com/currencies/arcticcoin/,ARC,40473.9,https://arcticcoin.org/,
584,Abjcoin,https://coinmarketcap.com/currencies/abjcoin/,ABJ,27962.7,https://www.abjcoin.org/,https://t.me/joinchat/GsIPTEPs0w9qTLNYZ_2IeQ
585,Primalbase Token,https://coinmarketcap.com/currencies/primalbase/,PBT,838800.0,https://primalbase.com/,https://t.me/joinchat/AAAAAELBNMavaVUQvMRffQ
586,Bitradio,https://coinmarketcap.com/currencies/bitradio/,BRO,38639.7,http://www.bitrad.io/,https://telegram.me/bitradio
587,Emphy,https://coinmarketcap.com/currencies/emphy/,EPY,7696.99,https://emphy.io/,"https://t.me/joinchat/HCXRaUMf41kmp6jtG1qxxg , https://emphyofficial.slack.com/"
588,CampusCoin,https://coinmarketcap.com/currencies/campuscoin/,CMPCO,122599.0,https://www.campuscoinproject.org/,https://discord.gg/yEFZ9R3
589,Greencoin,https://coinmarketcap.com/currencies/greencoin/,GRE,14284.9,http://www.grcoin.com/,
590,Renos,https://coinmarketcap.com/currencies/renos/,RNS,19677.4,https://renoscoin.com/,
591,PopularCoin,https://coinmarketcap.com/currencies/popularcoin/,POP,130070.0,https://www.popularcoin.com/,
592,Hawala.Today,https://coinmarketcap.com/currencies/hawala-today/,HAT,45976.3,https://hawala.today/,https://t.me/hawala_chat
593,PureVidz,https://coinmarketcap.com/currencies/purevidz/,VIDZ,534989.0,http://purevidz.net/,
594,Jetcoin,https://coinmarketcap.com/currencies/jetcoin/,JET,23715.5,http://www.jetcoininstitute.com/,
595,Etheriya,https://coinmarketcap.com/currencies/etheriya/,RIYA,4486.63,http://etheriya.com/,
596,InsaneCoin,https://coinmarketcap.com/currencies/insanecoin-insn/,INSN,35576.7,http://www.insanecoin.com,https://telegram.me/joinchat/EC_Y1UCga8SkXEBnMV8jew
597,Ethereum Gold,https://coinmarketcap.com/currencies/ethereum-gold/,ETG,275025.0,https://www.ethereumgold.info/,
598,Bata,https://coinmarketcap.com/currencies/bata/,BTA,18274.3,http://www.bata.io/,"https://t.me/batacurrency , https://discordapp.com/invite/SM8jQTQ"
599,Copico,https://coinmarketcap.com/currencies/copico/,XCPO,56766.9,http://www.copico.io/,"https://t.me/CopicoOfficial , https://discord.gg/xFuASE5"
600,Electra,https://coinmarketcap.com/currencies/electra/,ECA,310048.0,https://electraproject.org/,"https://t.me/Electracoin , https://discordapp.com/invite/B8F7Jdv"
601,Version,https://coinmarketcap.com/currencies/version/,V,3888.23,http://version2.org/,
602,Moin,https://coinmarketcap.com/currencies/moin/,MOIN,54882.5,https://discovermoin.com/,
603,ERC20,https://coinmarketcap.com/currencies/erc20/,ERC20,16663.0,http://erc20.space/,https://t.me/erc20coin
604,Scorecoin,https://coinmarketcap.com/currencies/scorecoin/,SCORE,28080.3,http://scorecoin.net/,
605,Darcrus,https://coinmarketcap.com/currencies/darcrus/,DAR,592.89,https://darcr.us/,"https://t.me/darcrus , https://discordapp.com/invite/K7z9DMv"
606,FujiCoin,https://coinmarketcap.com/currencies/fujicoin/,FJC,40996.3,http://www.fujicoin.org/,
607,Unitus,https://coinmarketcap.com/currencies/unitus/,UIS,26682.1,http://unitus.online,http://unitus.herokuapp.com/
608,SmartCoin,https://coinmarketcap.com/currencies/smartcoin/,SMC,20301.9,http://smartcoin.cc/,https://webchat.freenode.net/?channels=smartcoin
609,Cryptonite,https://coinmarketcap.com/currencies/cryptonite/,XCN,87485.5,http://cryptonite.info,
610,Machinecoin,https://coinmarketcap.com/currencies/machinecoin/,MAC,6675.61,http://www.machinecoin.org,
611,FundYourselfNow,https://coinmarketcap.com/currencies/fundyourselfnow/,FYN,10463.2,https://www.fundyourselfnow.com/,https://t.me/fundyourselfnow
612,42-coin,https://coinmarketcap.com/currencies/42-coin/,42,50871.6,http://42-coin.org/,https://kiwiirc.com/client/chat.freenode.net/##42coin
613,Adzcoin,https://coinmarketcap.com/currencies/adzcoin/,ADZ,15580.1,https://adzcoin.org/,
614,NetCoin,https://coinmarketcap.com/currencies/netcoin/,NET,38852.6,http://netcoin.io,https://discord.gg/RCh3xsp
615,LiteDoge,https://coinmarketcap.com/currencies/litedoge/,LDOGE,6257.16,"http://www.ldoge.tech/ , http://ldoge.info/",
616,Canada eCoin,https://coinmarketcap.com/currencies/canada-ecoin/,CDN,27443.1,http://www.canadaecoin.ca/,
617,Desire,https://coinmarketcap.com/currencies/desire/,DSR,104351.0,http://www.desire-crypto.com/,https://discord.gg/wrk9uHB
618,Steneum Coin,https://coinmarketcap.com/currencies/steneum-coin/,STN,255792.0,http://www.steneum.com/,https://t.me/steneum
619,InflationCoin,https://coinmarketcap.com/currencies/inflationcoin/,IFLT,2411.33,http://inflationcoin.org/,https://t.me/Inflationcoin
620,Oceanlab,https://coinmarketcap.com/currencies/oceanlab/,OCL,11207.8,https://www.oceanlab.eu/,
621,Cream,https://coinmarketcap.com/currencies/cream/,CRM,13803.3,https://creamcoin.com/,
622,DraftCoin,https://coinmarketcap.com/currencies/draftcoin/,DFT,52233.8,http://btcdraft.com/,https://t.me/btcdraftcoins
623,Elementrem,https://coinmarketcap.com/currencies/elementrem/,ELE,2087.42,http://www.elementrem.org/,
624,Influxcoin,https://coinmarketcap.com/currencies/influxcoin/,INFX,237788.0,http://influxcoin.xyz/,
625,Kolion,https://coinmarketcap.com/currencies/kolion/,KLN,127686.0,http://kolionovo.org/,
626,AltCommunity Coin,https://coinmarketcap.com/currencies/altcommunity-coin/,ALTCOM,27430.7,http://altcoincommunity.co/,https://discord.gg/8bY2rjX
627,Accelerator Network,https://coinmarketcap.com/currencies/accelerator-network/,ACC,39578.1,https://accelerator.network/,"https://t.me/acc_token , http://slack.accelerator.network/"
628,MazaCoin,https://coinmarketcap.com/currencies/mazacoin/,MZC,16328.8,http://www.mazacoin.org/,https://kiwiirc.com/client/chat.freenode.net/?nick=maza|?&theme=cli#maza
629,Legends Room,https://coinmarketcap.com/currencies/legends-room/,LGD,1135770.0,https://www.legendsroom.vegas/,
630,Minereum,https://coinmarketcap.com/currencies/minereum/,MNE,48666.6,https://www.minereum.com/,https://t.me/MinereumToken
631,Bytecent,https://coinmarketcap.com/currencies/bytecent/,BYC,410467.0,http://bytecent.com,
632,Fastcoin,https://coinmarketcap.com/currencies/fastcoin/,FST,20392.9,http://www.fastcoin.ca/,https://fastcoinchat.slack.com/join/shared_invite/MjIzNDI5MTM0Mzg4LTE1MDIxMzk3MzAtMDAzMzliMTMyOQ
633,KekCoin,https://coinmarketcap.com/currencies/kekcoin/,KEK,29317.8,http://kekcoin.co/,https://t.me/KekcoinOfficial
634,UnbreakableCoin,https://coinmarketcap.com/currencies/unbreakablecoin/,UNB,780938.0,http://www.unbreakablecoin.com/,
635,Orbitcoin,https://coinmarketcap.com/currencies/orbitcoin/,ORB,3613.04,http://orbitcoin.org/,
