name,link,rating,ico_profile,team,vision,product,start,end
media-network-token,https://icobench.com/ico/media-network-token/,3.2,2.9,5,5,5,15-Dec-17,15-Feb-18
medibond,https://icobench.com/ico/medibond/,2.9,2.9,3,3,3,Unknown,Unknown
micars,https://icobench.com/ico/micars/,2.9,2.9,3,3,3,12-Jan-18,13-Feb-18
mining-now,https://icobench.com/ico/mining-now/,3,2.9,3,4,3,5-Dec-17,28-Feb-18
misscoin,https://icobench.com/ico/misscoin/,2.9,2.9,0,0,0,9-Dec-17,7-May-18
mog,https://icobench.com/ico/mog/,2.9,2.9,0,0,0,19-Jan-18,1-Mar-18
mytime,https://icobench.com/ico/mytime/,2.9,2.9,0,0,0,24-Mar-18,24-Mar-18
nebeus,https://icobench.com/ico/nebeus/,2.9,2.9,2.8,3.2,2.8,Unknown,Unknown
r-pay,https://icobench.com/ico/r-pay/,3,2.9,3,4,4,25-Sep-17,Unknown
smartcity,https://icobench.com/ico/smartcity/,2.9,2.9,0,0,0,15-Jan-18,31-Jan-18
smarthealthcare,https://icobench.com/ico/smarthealthcare/,2.9,2.9,0,0,0,12-Feb-18,13-Mar-18
sparklecoin,https://icobench.com/ico/sparklecoin/,2.9,2.9,3,3,3,Unknown,Unknown
telegram-open-network,https://icobench.com/ico/telegram-open-network/,2.9,2.9,0,0,0,Unknown,Unknown
tuk-tuk-pass,https://icobench.com/ico/tuk-tuk-pass/,2.9,2.9,0,0,0,15-Jan-18,31-Jan-18
udiar,https://icobench.com/ico/udiar/,2.9,2.9,0,0,0,Unknown,Unknown
voxxo,https://icobench.com/ico/voxxo/,2.9,2.9,3,3,3,1-Nov-17,5-Mar-18
weare-ecosystem,https://icobench.com/ico/weare-ecosystem/,3.1,2.9,5,5,5,15-Dec-17,15-Feb-18
workpress,https://icobench.com/ico/workpress/,2.9,2.9,0,0,0,1-Jan-18,31-Jan-18
world-tourism,https://icobench.com/ico/world-tourism/,2.8,2.9,2,3,3,Unknown,Unknown
yohocube,https://icobench.com/ico/yohocube/,2.9,2.9,0,0,0,Unknown,Unknown
alchemybyte,https://icobench.com/ico/alchemybyte/,2.8,2.8,0,0,0,2-Jan-18,16-Feb-18
algebraix-data,https://icobench.com/ico/algebraix-data/,3,2.8,3,4,4,Unknown,Unknown
atmtoken,https://icobench.com/ico/atmtoken/,2.8,2.8,0,0,0,Unknown,Unknown
beep,https://icobench.com/ico/beep/,3,2.8,2,5,5,1-Sep-18,20-Sep-18
celsius,https://icobench.com/ico/celsius/,2.8,2.8,3.7,3,1.9,20-Jan-18,20-Feb-18
charityspace,https://icobench.com/ico/charityspace/,3,2.8,3.2,3.7,2.7,20-Apr-18,31-May-18
coinnec,https://icobench.com/ico/coinnec/,2.8,2.8,0,0,0,19-Jan-18,Unknown
crassula,https://icobench.com/ico/crassula/,2.8,2.8,0,0,0,Unknown,Unknown
decoin,https://icobench.com/ico/decoin/,2.9,2.8,3.5,3,2.5,18-Dec-17,31-Jan-18
eharvesthub,https://icobench.com/ico/eharvesthub/,2.7,2.8,3,3,1,28-Apr-18,23-May-18
fluence,https://icobench.com/ico/fluence/,2.6,2.8,2,2,2,Unknown,Unknown
gravel-coin,https://icobench.com/ico/gravel-coin/,3,2.8,3,3.5,3,15-Dec-17,31-Jan-18
health-monitor,https://icobench.com/ico/health-monitor/,2.8,2.8,0,0,0,29-Nov-17,31-Jan-18
highcastle,https://icobench.com/ico/highcastle/,2.8,2.8,3.6,2.3,2.7,25-Dec-17,25-Feb-18
jnet1,https://icobench.com/ico/jnet1/,2.5,2.8,2,2.7,1.5,Unknown,Unknown
loan-bit,https://icobench.com/ico/loan-bit/,2.9,2.8,3,3,3,Unknown,Unknown
medichain,https://icobench.com/ico/medichain/,2.8,2.8,0,0,0,Unknown,Unknown
openassets,https://icobench.com/ico/openassets/,2.8,2.8,0,0,0,26-Feb-18,1-Apr-18
piligrim-xxi,https://icobench.com/ico/piligrim-xxi/,2.1,2.8,1,1.5,1,Unknown,Unknown
proncoin,https://icobench.com/ico/proncoin/,2.8,2.8,0,0,0,1-Jan-18,21-Mar-18
rchain,https://icobench.com/ico/rchain/,2.8,2.8,0,0,0,Unknown,Unknown
relest,https://icobench.com/ico/relest/,3.3,2.8,2.7,4.3,4.3,25-Nov-17,25-Jan-18
telex-ai,https://icobench.com/ico/telex-ai/,2.9,2.8,3,4,3,Unknown,Unknown
vaultbank,https://icobench.com/ico/vaultbank/,3.1,2.8,5,5,4,18-Jan-18,18-Feb-18
zeus,https://icobench.com/ico/zeus/,2.7,2.8,2.5,3,2,15-Dec-17,25-Jan-18
auditchain,https://icobench.com/ico/auditchain/,2.6,2.6,0,0,0,Unknown,Unknown
bondkick-syndicate,https://icobench.com/ico/bondkick-syndicate/,2.6,2.6,0,0,0,6-Nov-17,31-Jan-18
chatello-app,https://icobench.com/ico/chatello-app/,2.6,2.6,0,0,0,2-Jan-18,15-Feb-18
coincasino,https://icobench.com/ico/coincasino/,2.1,2.6,1.6,1.6,1,27-Dec-17,15-Feb-18
cointed,https://icobench.com/ico/cointed/,2.5,2.6,2.5,2.2,2.6,20-Nov-17,28-Feb-18
cottagecoin,https://icobench.com/ico/cottagecoin/,2.5,2.6,3,2,2,1-Feb-18,28-Feb-18
elige-re,https://icobench.com/ico/elige-re/,2.7,2.6,3,3,3,Unknown,Unknown
exsulcoin,https://icobench.com/ico/exsulcoin/,2.1,2.6,1,1,1,4-Dec-17,12-Feb-18
fornicoin,https://icobench.com/ico/fornicoin/,2.6,2.6,0,0,0,5-Jan-18,20-Feb-18
green-list-standard,https://icobench.com/ico/green-list-standard/,2.6,2.6,0,0,0,1-Dec-17,31-Jan-18
hellenium,https://icobench.com/ico/hellenium/,2.6,2.6,0,0,0,Unknown,Unknown
herby,https://icobench.com/ico/herby/,2.6,2.6,0,0,0,Unknown,Unknown
livecontracts,https://icobench.com/ico/livecontracts/,2.6,2.6,0,0,0,Unknown,Unknown
luckbox,https://icobench.com/ico/luckbox/,2.6,2.6,0,0,0,22-Jan-18,15-Feb-18
morpheus-network,https://icobench.com/ico/morpheus-network/,2.6,2.6,0,0,0,Unknown,Unknown
presscoin,https://icobench.com/ico/presscoin/,2.6,2.6,0,0,0,Unknown,Unknown
the-advertising-currency,https://icobench.com/ico/the-advertising-currency/,2.6,2.6,0,0,0,1-Dec-17,29-Jan-18
totum,https://icobench.com/ico/totum/,2.9,2.6,2.5,4,3.5,15-Dec-17,31-Jan-18
virtonomics,https://icobench.com/ico/virtonomics/,3.2,2.6,3.1,4.4,3.8,Unknown,Unknown
vyral,https://icobench.com/ico/vyral/,2.6,2.6,0,0,0,Unknown,Unknown
youra,https://icobench.com/ico/youra/,2.6,2.6,0,0,0,1-Jan-18,Unknown
1worldblockchain,https://icobench.com/ico/1worldblockchain/,3.3,2.5,4,3.9,3.7,Unknown,Unknown
aditus,https://icobench.com/ico/aditus/,2.5,2.5,0,0,0,1-Dec-17,Unknown
big-foundation,https://icobench.com/ico/big-foundation/,2.5,2.5,3,3,2,12-Oct-17,1-Nov-18
bitto-exchange,https://icobench.com/ico/bitto-exchange/,2.5,2.5,0,0,0,16-Jan-18,3-Apr-18
blaq,https://icobench.com/ico/blaq/,2.5,2.5,0,0,0,Unknown,Unknown
bloomzed,https://icobench.com/ico/bloomzed/,2.5,2.5,0,0,0,17-Jan-18,17-Feb-18
centra,https://icobench.com/ico/centra/,2.4,2.5,1,3,1,Unknown,Unknown
ekash,https://icobench.com/ico/ekash/,2.5,2.5,0,0,0,1-Jan-18,31-Mar-18
foodimus,https://icobench.com/ico/foodimus/,2.5,2.5,0,0,0,1-Mar-18,15-Apr-18
fusion,https://icobench.com/ico/fusion/,2.5,2.5,0,0,0,Unknown,Unknown
healpoint,https://icobench.com/ico/healpoint/,2.6,2.5,3,3,3,Unknown,Unknown
hybrid-betting,https://icobench.com/ico/hybrid-betting/,2.8,2.5,4,4,3,10-Jan-18,10-Mar-18
iconiq-lab,https://icobench.com/ico/iconiq-lab/,2.5,2.5,0,0,0,Unknown,Unknown
labrys,https://icobench.com/ico/labrys/,2.5,2.5,3,4,1,Unknown,Unknown
machtcoin,https://icobench.com/ico/machtcoin/,2.2,2.5,1,1,2,15-Jan-18,8-Feb-18
maxbull-coin,https://icobench.com/ico/maxbull-coin/,2.5,2.5,0,0,0,1-Jan-18,31-Mar-18
mercury-protocol,https://icobench.com/ico/mercury-protocol/,2.5,2.5,0,0,0,25-Oct-17,Unknown
novalend,https://icobench.com/ico/novalend/,2.7,2.5,2.3,3.9,3,29-Jan-18,19-Feb-18
onncoin,https://icobench.com/ico/onncoin/,2.5,2.5,0,0,0,15-Jan-18,15-Mar-18
payfrit-rms,https://icobench.com/ico/payfrit-rms/,2,2.5,1,2.1,1,19-Feb-18,26-Feb-18
sooloox,https://icobench.com/ico/sooloox/,2.5,2.5,0,0,0,16-Apr-18,21-Apr-18
squarex,https://icobench.com/ico/squarex/,2.7,2.5,3,4,4,1-Mar-18,15-Mar-18
stubba,https://icobench.com/ico/stubba/,2.5,2.5,0,0,0,30-Jan-18,28-Feb-18
tag-world-exchange,https://icobench.com/ico/tag-world-exchange/,3.8,2.5,4.7,4.7,4.7,3-Jan-18,3-Feb-18
trevi-token,https://icobench.com/ico/trevi-token/,2.4,2.5,1,2,2,29-Jan-18,11-Feb-18
veritas-mining,https://icobench.com/ico/veritas-mining/,2.5,2.5,0,0,0,Unknown,Unknown
zodiaq,https://icobench.com/ico/zodiaq/,2.5,2.5,0,0,0,Unknown,Unknown
0chain,https://icobench.com/ico/0chain/,2,2.4,1,2,1,18-Apr-18,Unknown
4lions-pro,https://icobench.com/ico/4lions-pro/,2.4,2.4,0,0,0,8-Dec-17,Unknown
axtrust,https://icobench.com/ico/axtrust/,2.4,2.4,0,0,0,31-Mar-18,30-Apr-18
cardstack,https://icobench.com/ico/cardstack/,2.7,2.4,4.2,3.8,4.2,Unknown,Unknown
coinfer,https://icobench.com/ico/coinfer/,2.4,2.4,0,0,0,11-Jan-18,10-Feb-18
ecogreenhouse,https://icobench.com/ico/ecogreenhouse/,2.2,2.4,1.6,2,1.6,Unknown,Unknown
finecoin,https://icobench.com/ico/finecoin/,2.4,2.4,0,0,0,20-Jan-18,25-Jan-18
glu,https://icobench.com/ico/glu/,2.4,2.4,0,0,0,Unknown,Unknown
hedgeconnect,https://icobench.com/ico/hedgeconnect/,2.4,2.4,0,0,0,20-Jan-18,12-Feb-18
honor,https://icobench.com/ico/honor/,2.4,2.4,0,0,0,19-Dec-17,29-Jan-18
icobasis,https://icobench.com/ico/icobasis/,2.5,2.4,2.3,3.4,1.9,23-Dec-17,7-Feb-18
kala-token,https://icobench.com/ico/kala-token/,2.4,2.4,0,0,0,27-Nov-17,31-Mar-18
loomia,https://icobench.com/ico/loomia/,2.4,2.4,0,0,0,Unknown,Unknown
loopx,https://icobench.com/ico/loopx/,2.4,2.4,0,0,0,10-Jan-18,30-Jan-18
mdk,https://icobench.com/ico/mdk/,2.7,2.4,3,3,4,Unknown,Unknown
nilecoin,https://icobench.com/ico/nilecoin/,2.3,2.4,1,2,3,27-Dec-17,27-Jan-18
patron,https://icobench.com/ico/patron/,2.8,2.4,4,4,4,Unknown,Unknown
pinkdate,https://icobench.com/ico/pinkdate/,2.4,2.4,0,0,0,1-Jan-18,31-Jan-18
pulsar,https://icobench.com/ico/pulsar/,2.9,2.4,4,3.7,3.7,13-Nov-17,13-May-18
qilin-market,https://icobench.com/ico/qilin-market/,2.4,2.4,0,0,0,12-Dec-17,12-Feb-18
radioyo,https://icobench.com/ico/radioyo/,2.3,2.4,1.6,3,2,Unknown,Unknown
solidified,https://icobench.com/ico/solidified/,2.4,2.4,0,0,0,Unknown,Unknown
wishcoin,https://icobench.com/ico/wishcoin/,2.4,2.4,0,0,0,20-Feb-18,20-Mar-18
wowoo,https://icobench.com/ico/wowoo/,2.7,2.4,4,3,4,22-Feb-18,2-Mar-18
abr,https://icobench.com/ico/abr/,2.6,2.3,3.1,3.5,2.5,Unknown,Unknown
armor-ceramics,https://icobench.com/ico/armor-ceramics/,2.3,2.3,0,0,0,Unknown,Unknown
asspace,https://icobench.com/ico/asspace/,2.2,2.3,1,3,2,25-Oct-18,1-Jan-19
bitlumens,https://icobench.com/ico/bitlumens/,2,2.3,1.4,1.4,1.4,26-Apr-18,30-Apr-18
circle,https://icobench.com/ico/circle/,2.3,2.3,0,0,0,21-Jan-18,18-Feb-18
cryptofund,https://icobench.com/ico/cryptofund/,2.3,2.3,0,0,0,Unknown,Unknown
enet-network,https://icobench.com/ico/enet-network/,2.3,2.3,0,0,0,30-Nov-17,28-Feb-18
katalyst-coin,https://icobench.com/ico/katalyst-coin/,2.3,2.3,0,0,0,15-Jan-18,15-Feb-18
korbex,https://icobench.com/ico/korbex/,2.3,2.3,0,0,0,Unknown,Unknown
moonlighting,https://icobench.com/ico/moonlighting/,2.4,2.3,4,3,2,Unknown,Unknown
nocta,https://icobench.com/ico/nocta/,2.3,2.3,0,0,0,Unknown,Unknown
pryze,https://icobench.com/ico/pryze/,2.3,2.3,0,0,0,1-Dec-17,30-Jan-18
qurito,https://icobench.com/ico/qurito/,2.5,2.3,3,3,3,Unknown,Unknown
realtycoin,https://icobench.com/ico/realtycoin/,2.3,2.3,0,0,0,17-Nov-17,31-Jan-18
ret,https://icobench.com/ico/ret/,2.3,2.3,0,0,0,Unknown,Unknown
rothscoin,https://icobench.com/ico/rothscoin/,2.3,2.3,0,0,0,18-Dec-17,28-Jan-18
smartmoni,https://icobench.com/ico/smartmoni/,2.3,2.3,0,0,0,Unknown,Unknown
staking-coin,https://icobench.com/ico/staking-coin/,2.4,2.3,3,3,2,Unknown,Unknown
tokenstub,https://icobench.com/ico/tokenstub/,2.3,2.3,0,0,0,23-Aug-17,Unknown
88-coin,https://icobench.com/ico/88-coin/,2,2.1,3,1,1,Unknown,Unknown
betstreak,https://icobench.com/ico/betstreak/,2.1,2.1,0,0,0,Unknown,Unknown
cryptomuseum,https://icobench.com/ico/cryptomuseum/,2.1,2.1,0,0,0,Unknown,Unknown
evacoin,https://icobench.com/ico/evacoin/,2.1,2.1,0,0,0,Unknown,Unknown
gigecoin,https://icobench.com/ico/gigecoin/,2.1,2.1,0,0,0,10-Oct-17,Unknown
givacoin,https://icobench.com/ico/givacoin/,2.3,2.1,3,3,3,26-Dec-17,24-Feb-18
golden-fleece,https://icobench.com/ico/golden-fleece/,2.4,2.1,3,4,3,15-Feb-18,31-Mar-18
house-coupon-token,https://icobench.com/ico/house-coupon-token/,2.1,2.1,0,0,0,16-Jan-18,18-Mar-18
nuhelp,https://icobench.com/ico/nuhelp/,2.3,2.1,3,3,3,15-Jan-18,15-Feb-18
patriot,https://icobench.com/ico/patriot/,2.1,2.1,0,0,0,5-Jan-18,5-Feb-18
pentaxcoin,https://icobench.com/ico/pentaxcoin/,2.1,2.1,0,0,0,28-Dec-17,28-Jan-18
pingpong,https://icobench.com/ico/pingpong/,2.4,2.1,3.3,4.1,4.1,Unknown,Unknown
pressco,https://icobench.com/ico/pressco/,2.4,2.1,4,4,3,Unknown,Unknown
biofactorycoin,https://icobench.com/ico/biofactorycoin/,2.3,2,3,3,3,7-Dec-17,21-Feb-18
bitether,https://icobench.com/ico/bitether/,2,2,0,0,0,Unknown,Unknown
clickgem,https://icobench.com/ico/clickgem/,2,2,0,0,0,11-Feb-18,13-Mar-18
datavlt,https://icobench.com/ico/datavlt/,2,2,0,0,0,Unknown,Unknown
dopamine,https://icobench.com/ico/dopamine/,2,2,2,2,2,Unknown,Unknown
eco-nan,https://icobench.com/ico/eco-nan/,2,2,0,0,0,1-Dec-17,24-Jan-18
ether-legends,https://icobench.com/ico/ether-legends/,2,2,0,0,0,15-Feb-18,4-Apr-18
eygex,https://icobench.com/ico/eygex/,2,2,0,0,0,1-Feb-18,14-Feb-18
futereum,https://icobench.com/ico/futereum/,2,2,0,0,0,5-Jan-18,Unknown
hashtoken,https://icobench.com/ico/hashtoken/,2,2,0,0,0,3-Jan-18,25-Jan-18
indigo-dma,https://icobench.com/ico/indigo-dma/,2,2,0,0,0,23-Dec-17,1-Apr-18
mymazzu,https://icobench.com/ico/mymazzu/,2,2,0,0,0,15-Jan-18,Unknown
ofid,https://icobench.com/ico/ofid/,2,2,0,0,0,Unknown,Unknown
swisstok,https://icobench.com/ico/swisstok/,2,2,0,0,0,26-Feb-18,25-Mar-18
tudorpay,https://icobench.com/ico/tudorpay/,2,2,0,0,0,26-Nov-17,15-Feb-18
vitavisor,https://icobench.com/ico/vitavisor/,1.8,2,1,1,1,10-Jan-18,31-Jan-18
wha-project,https://icobench.com/ico/wha-project/,2.4,2,2.9,3.8,2.8,11-Dec-17,Unknown
white-crypto-city,https://icobench.com/ico/white-crypto-city/,2.1,2,2,2.4,2,27-Nov-17,2-Feb-18
world-peace-coin,https://icobench.com/ico/world-peace-coin/,1.8,2,2,1.3,1.3,25-Mar-18,Unknown
aibb,https://icobench.com/ico/aibb/,1.9,1.9,0,0,0,Unknown,Unknown
appay,https://icobench.com/ico/appay/,1.9,1.9,0,0,0,1-Dec-17,30-Jan-18
bitsoko,https://icobench.com/ico/bitsoko/,1.9,1.9,0,0,0,1-Dec-17,1-May-18
callback-plus,https://icobench.com/ico/callback-plus/,1.9,1.9,0,0,0,1-Mar-18,31-Mar-18
destineed,https://icobench.com/ico/destineed/,1.9,1.9,2,3,1,Unknown,Unknown
feast-coin,https://icobench.com/ico/feast-coin/,1.9,1.9,0,0,0,14-Jan-18,14-Mar-18
femaletoken,https://icobench.com/ico/femaletoken/,1.9,1.9,0,0,0,1-Jan-18,31-Jan-18
fruocoin,https://icobench.com/ico/fruocoin/,1.9,1.9,0,0,0,28-Dec-17,31-Jan-18
gamity,https://icobench.com/ico/gamity/,1.9,1.9,0,0,0,Unknown,Unknown
iziing,https://icobench.com/ico/iziing/,1.9,1.9,0,0,0,Unknown,Unknown
lotus,https://icobench.com/ico/lotus/,2.1,1.9,3,2,3,10-Jan-18,24-Jan-18
moover,https://icobench.com/ico/moover/,1.9,1.9,0,0,0,1-Dec-17,20-Apr-18
nedviga,https://icobench.com/ico/nedviga/,1.8,1.9,2,1,1,1-Mar-18,31-Mar-18
radjav,https://icobench.com/ico/radjav/,1.9,1.9,0,0,0,Unknown,Unknown
reorder,https://icobench.com/ico/reorder/,1.8,1.9,1.9,1.9,1,1-Nov-17,Unknown
royal-capital,https://icobench.com/ico/royal-capital/,1.9,1.9,0,0,0,Unknown,Unknown
starmine,https://icobench.com/ico/starmine/,1.9,1.9,0,0,0,30-Sep-17,Unknown
sun-fund,https://icobench.com/ico/sun-fund/,1.9,1.9,3,1,2,17-Nov-17,17-Feb-18
torq,https://icobench.com/ico/torq/,1.9,1.9,0,0,0,25-Dec-17,31-Jan-18
unicoin,https://icobench.com/ico/unicoin/,1.9,1.9,0,0,0,Unknown,Unknown
validcoin,https://icobench.com/ico/validcoin/,1.9,1.9,0,0,0,20-Jan-18,26-Jan-18
vega,https://icobench.com/ico/vega/,2.1,1.9,2.5,2.5,2,Unknown,Unknown
xinfin-foundation,https://icobench.com/ico/xinfin-foundation/,1.9,1.9,0,0,0,Unknown,Unknown
anonymous-service-chain,https://icobench.com/ico/anonymous-service-chain/,1.8,1.8,2,2,2,1-Dec-17,31-Jan-18
brat,https://icobench.com/ico/brat/,1.8,1.8,0,0,0,Unknown,Unknown
corusblock,https://icobench.com/ico/corusblock/,1.5,1.8,1,1,1,1-Feb-18,1-Mar-18
cryptectum,https://icobench.com/ico/cryptectum/,1.8,1.8,0,0,0,18-Feb-18,18-Mar-18
etardis,https://icobench.com/ico/etardis/,1.8,1.8,0,0,0,Unknown,Unknown
evitan,https://icobench.com/ico/evitan/,1.8,1.8,0,0,0,5-Jan-18,5-Feb-18
garnet,https://icobench.com/ico/garnet/,1.8,1.8,0,0,0,25-Oct-17,25-Jun-18
globo,https://icobench.com/ico/globo/,2.1,1.8,4,3,2,12-Dec-17,29-Jan-18
medis,https://icobench.com/ico/medis/,1.8,1.8,0,0,0,1-Dec-17,1-Jun-18
metatip,https://icobench.com/ico/metatip/,1.8,1.8,0,0,0,5-Dec-17,1-Aug-18
mundus,https://icobench.com/ico/mundus/,1.8,1.8,0,0,0,1-Feb-18,25-Jan-18
myoddz,https://icobench.com/ico/myoddz/,1.8,1.8,0,0,0,12-Feb-18,12-Mar-18
triumland,https://icobench.com/ico/triumland/,1.8,1.8,0,0,0,1-Jan-18,31-Jan-18
universal-brand,https://icobench.com/ico/universal-brand/,1.8,1.8,0,0,0,1-Dec-17,14-Feb-18
bithub,https://icobench.com/ico/bithub/,1.6,1.6,0,0,0,10-Jan-18,10-Feb-18
chrysos,https://icobench.com/ico/chrysos/,1.6,1.6,0,0,0,27-Dec-17,26-Jan-18
lytictail,https://icobench.com/ico/lytictail/,1.5,1.6,1,2,1,1-Jan-18,1-Mar-18
magnum-link,https://icobench.com/ico/magnum-link/,1.6,1.6,0,0,0,Unknown,Unknown
mdcn,https://icobench.com/ico/mdcn/,1.6,1.6,0,0,0,1-Jan-18,1-Mar-18
novex,https://icobench.com/ico/novex/,1.6,1.6,0,0,0,Unknown,Unknown
pandalancer,https://icobench.com/ico/pandalancer/,1.6,1.6,0,0,0,15-Jan-18,15-Feb-18
peerplays,https://icobench.com/ico/peerplays/,1.6,1.6,0,0,0,Unknown,Unknown
sportience,https://icobench.com/ico/sportience/,1.6,1.6,0,0,0,Unknown,Unknown
talenter,https://icobench.com/ico/talenter/,1.6,1.6,0,0,0,15-Feb-18,6-Apr-18
truebit,https://icobench.com/ico/truebit/,1.9,1.6,4,3,2,Unknown,Unknown
verdict,https://icobench.com/ico/verdict/,1.6,1.6,0,0,0,20-Jan-18,Unknown
viccoin,https://icobench.com/ico/viccoin/,1.7,1.6,2,2,2,Unknown,Unknown
allend,https://icobench.com/ico/allend/,1.5,1.5,0,0,0,15-Dec-17,25-Jan-18
blockfollow,https://icobench.com/ico/blockfollow/,1.5,1.5,0,0,0,24-Feb-18,10-Mar-18
consulteth,https://icobench.com/ico/consulteth/,1.5,1.5,0,0,0,Unknown,Unknown
cryptonod,https://icobench.com/ico/cryptonod/,1.3,1.5,1,1,1,11-Jan-18,25-Feb-18
homecoin,https://icobench.com/ico/homecoin/,1.4,1.5,1.4,1,1.4,22-Nov-17,Unknown
mratoken,https://icobench.com/ico/mratoken/,1.5,1.5,0,0,0,1-Dec-17,15-Feb-18
pave,https://icobench.com/ico/pave/,1.5,1.5,0,0,0,Unknown,Unknown
platinum-token-club,https://icobench.com/ico/platinum-token-club/,1.5,1.5,0,0,0,Unknown,Unknown
raacoin,https://icobench.com/ico/raacoin/,1.5,1.5,0,0,0,Unknown,Unknown
skyeproperties,https://icobench.com/ico/skyeproperties/,1.5,1.5,0,0,0,Unknown,Unknown
bbiller,https://icobench.com/ico/bbiller/,1.4,1.4,0,0,0,Unknown,Unknown
bitlab,https://icobench.com/ico/bitlab/,1.4,1.4,0,0,0,Unknown,Unknown
copico,https://icobench.com/ico/copico/,1.4,1.4,0,0,0,Unknown,Unknown
cryptodruid,https://icobench.com/ico/cryptodruid/,1.4,1.4,0,0,0,8-Dec-17,1-Feb-18
dibbs,https://icobench.com/ico/dibbs/,1.4,1.4,0,0,0,1-Dec-17,15-Feb-18
future-coin-light,https://icobench.com/ico/future-coin-light/,1.5,1.4,2,2,1,5-Mar-18,9-Apr-18
jwc-ventures,https://icobench.com/ico/jwc-ventures/,1.4,1.4,0,0,0,23-Jan-18,11-Feb-18
lelecoin,https://icobench.com/ico/lelecoin/,1.4,1.4,0,0,0,28-Nov-17,28-Mar-18
lucisdollar,https://icobench.com/ico/lucisdollar/,1.4,1.4,0,0,0,15-Dec-17,27-Jan-18
propthereum,https://icobench.com/ico/propthereum/,1.4,1.4,0,0,0,Unknown,Unknown
rank,https://icobench.com/ico/rank/,1.4,1.4,0,0,0,1-Jan-18,15-Feb-18
wcx,https://icobench.com/ico/wcx/,1.4,1.4,0,0,0,1-Dec-17,Unknown
aether-united,https://icobench.com/ico/aether-united/,1.3,1.3,0,0,0,Unknown,Unknown
altowl,https://icobench.com/ico/altowl/,1.3,1.3,0,0,0,7-Dec-17,1-Feb-18
blockchain-traded-fund,https://icobench.com/ico/blockchain-traded-fund/,1.3,1.3,0,0,0,1-Dec-17,1-Jul-18
easyfast,https://icobench.com/ico/easyfast/,1.9,1.3,3.4,3.4,3.4,Unknown,Unknown
ethereum-sweepstakes,https://icobench.com/ico/ethereum-sweepstakes/,1.3,1.3,0,0,0,22-Dec-17,31-Dec-18
gamex,https://icobench.com/ico/gamex/,1.3,1.3,0,0,0,6-Jan-18,27-Jan-18
genevieve-gx,https://icobench.com/ico/genevieve-gx/,1.3,1.3,0,0,0,20-Jan-18,25-Feb-18
helveticoin,https://icobench.com/ico/helveticoin/,1.3,1.3,0,0,0,12-Feb-18,19-Feb-18
hivemind,https://icobench.com/ico/hivemind/,1.3,1.3,0,0,0,Unknown,Unknown
idea-jump,https://icobench.com/ico/idea-jump/,1.3,1.3,0,0,0,1-Dec-17,30-Apr-18
thundercoin,https://icobench.com/ico/thundercoin/,1.3,1.3,0,0,0,22-Jan-18,18-Feb-18
acme-network,https://icobench.com/ico/acme-network/,1.1,1.1,0,0,0,15-Jan-18,28-Feb-18
prizm,https://icobench.com/ico/prizm/,1.3,1.1,1,5,2,Unknown,Unknown
uber-food,https://icobench.com/ico/uber-food/,1.3,1.1,1.6,1.6,1.6,Unknown,Unknown
achievecoin,https://icobench.com/ico/achievecoin/,1,1,0,0,0,14-Jan-18,14-Feb-18
addocoin,https://icobench.com/ico/addocoin/,1,1,0,0,0,Unknown,Unknown
dawq,https://icobench.com/ico/dawq/,1.2,1,2,2,2,Unknown,Unknown
embleema,https://icobench.com/ico/embleema/,1,1,0,0,0,Unknown,Unknown
fortunetoken,https://icobench.com/ico/fortunetoken/,1,1,0,0,0,1-Feb-18,Unknown
bitmag,https://icobench.com/ico/bitmag/,0.9,0.9,0,0,0,1-Dec-17,Unknown
bittix,https://icobench.com/ico/bittix/,0.9,0.9,0,0,0,15-Mar-18,15-Apr-18
cfrs,https://icobench.com/ico/cfrs/,0.9,0.9,0,0,0,Unknown,Unknown
codetract,https://icobench.com/ico/codetract/,0.9,0.9,0,0,0,Unknown,Unknown
metagame,https://icobench.com/ico/metagame/,0.9,0.9,0,0,0,Unknown,Unknown
netcents,https://icobench.com/ico/netcents/,1,0.9,1,2,1,Unknown,Unknown
gratuity,https://icobench.com/ico/gratuity/,0.8,0.8,0,0,0,1-Dec-17,Unknown
izac,https://icobench.com/ico/izac/,0.8,0.8,0,0,0,Unknown,Unknown
tourcoin,https://icobench.com/ico/tourcoin/,0.8,0.8,0,0,0,1-Dec-17,Unknown
crucoins,https://icobench.com/ico/crucoins/,0.8,0.6,1,1,1.6,Unknown,Unknown
ic3-cubes,https://icobench.com/ico/ic3-cubes/,0.6,0.6,0,0,0,Unknown,Unknown
credits-energy,https://icobench.com/ico/credits-energy/,0.8,0.5,1,1,1,Unknown,Unknown
unibit,https://icobench.com/ico/unibit/,1,0.4,1.6,2,1.6,Unknown,Unknown
aeropoisk,https://icobench.com/ico/aeropoisk/,0.3,0.3,0,0,0,Unknown,Unknown
covalent-coin,https://icobench.com/ico/covalent-coin/,0.9,0.3,5,5,4,Unknown,Unknown
dimensions-network,https://icobench.com/ico/dimensions-network/,1.3,0.3,3.1,2.6,2.6,Unknown,Unknown
exmr,https://icobench.com/ico/exmr/,0.4,0.3,1,1,1,Unknown,Unknown
git-money,https://icobench.com/ico/git-money/,0.6,0.1,1.2,1.6,1.1,Unknown,Unknown
bitnatura,https://icobench.com/ico/bitnatura/,0.8,0,2,2.5,2,Unknown,Unknown
