rank,name,link,symbol,feixiaohao,volume,website,chat 
653,Authorship,https://coinmarketcap.com/currencies/authorship/,ATS,https://www.feixiaohao.com/currencies/authorship/,45305.6,http://authorship.com/,
654,iTicoin,https://coinmarketcap.com/currencies/iticoin/,ITI,https://www.feixiaohao.com/currencies/iticoin/,6031.88,http://iticoin.com/,
655,Deutsche eMark,https://coinmarketcap.com/currencies/deutsche-emark/,DEM,https://www.feixiaohao.com/currencies/deutsche-emark/,12714.4,http://deutsche-emark.de/,
656,Woodcoin,https://coinmarketcap.com/currencies/woodcoin/,LOG,https://www.feixiaohao.com/currencies/woodcoin/,9514.58,http://woodcoin.org/,
657,Zennies,https://coinmarketcap.com/currencies/zennies/,ZENI,https://www.feixiaohao.com/currencies/zennies/,8378.3,http://zeni.zone/,
658,Capricoin,https://coinmarketcap.com/currencies/capricoin/,CPC,https://www.feixiaohao.com/currencies/capricoin/,936119.0,http://capricoin.org/,
659,Happycoin,https://coinmarketcap.com/currencies/happycoin/,HPC,https://www.feixiaohao.com/currencies/happycoin/,33321.8,http://happycointech.org/,
660,Netko,https://coinmarketcap.com/currencies/netko/,NETKO,https://www.feixiaohao.com/currencies/netko/,3880.5,http://netko.tech/,
661,StarCredits,https://coinmarketcap.com/currencies/starcredits/,STRC,https://www.feixiaohao.com/currencies/starcredits/,2485.22,https://backto.earth/,
662,Tracto,https://coinmarketcap.com/currencies/tracto/,TRCT,https://www.feixiaohao.com/currencies/tracto/,4359.36,http://www.tracto.org/,
663,EthBet,https://coinmarketcap.com/currencies/ethbet/,EBET,https://www.feixiaohao.com/currencies/ethbet/,4406.67,https://ethbet.io/,
664,Ace,https://coinmarketcap.com/currencies/ace/,ACE,https://www.feixiaohao.com/currencies/ace/,363535.0,https://tokenstars.com/en/ace,https://t.me/TokenStars_en
665,SkinCoin,https://coinmarketcap.com/currencies/skincoin/,SKIN,https://www.feixiaohao.com/currencies/skincoin/,16594.1,https://skincoin.org/,https://telegram.me/skincoin
666,Atomic Coin,https://coinmarketcap.com/currencies/atomic-coin/,ATOM,https://www.feixiaohao.com/currencies/atomic-coin/,77164.6,https://www.atomicproject.org/,
667,Growers International,https://coinmarketcap.com/currencies/growers-international/,GRWI,https://www.feixiaohao.com/currencies/growers-international/,17471.1,http://growersintl.com/coin/,
668,I0Coin,https://coinmarketcap.com/currencies/i0coin/,I0C,https://www.feixiaohao.com/currencies/i0coin/,4794.68,http://izerocoin.org,
669,Trollcoin,https://coinmarketcap.com/currencies/trollcoin/,TROLL,https://www.feixiaohao.com/currencies/trollcoin/,5504.17,http://trollcoinbase.com,
670,ShadowCash,https://coinmarketcap.com/currencies/shadowcash/,SDC,https://www.feixiaohao.com/currencies/shadowcash/,734.129,http://shadowproject.io/,
671,Bitcoin Red,https://coinmarketcap.com/currencies/bitcoin-red/,BTCRED,https://www.feixiaohao.com/currencies/bitcoin-red/,102073.0,http://www.bitcoinred.io/,
672,DaxxCoin,https://coinmarketcap.com/currencies/daxxcoin/,DAXX,https://www.feixiaohao.com/currencies/daxxcoin/,19054.2,https://daxxcoin.org/,
673,Nekonium,https://coinmarketcap.com/currencies/nekonium/,NUKO,https://www.feixiaohao.com/currencies/nekonium/,5002.24,https://nekonium.github.io/,https://discordapp.com/invite/C8mJg44
674,Kurrent,https://coinmarketcap.com/currencies/kurrent/,KURT,https://www.feixiaohao.com/currencies/kurrent/,27869.7,http://kurrentproject.com/,
675,Visio,https://coinmarketcap.com/currencies/visio/,VISIO,https://www.feixiaohao.com/currencies/visio/,21982.7,http://www.visioplatform.com/,
676,Confido,https://coinmarketcap.com/currencies/confido/,CFD,https://www.feixiaohao.com/currencies/confido/,14373.6,"http://confido.io/ , https://medium.com/@Confido.io",https://t.me/joinchat/GB_OvkRMT0F4YkU-nz4y-g
677,BitBar,https://coinmarketcap.com/currencies/bitbar/,BTB,https://www.feixiaohao.com/currencies/bitbar/,1650.8,http://bitbar.co/,
678,Eternity,https://coinmarketcap.com/currencies/eternity/,ENT,https://www.feixiaohao.com/currencies/eternity/,7462.45,http://ent.eternity-group.org/,
679,Billionaire Token,https://coinmarketcap.com/currencies/billionaire-token/,XBL,https://www.feixiaohao.com/currencies/billionaire-token/,59999.1,https://billionairetoken.com/,
680,HOdlcoin,https://coinmarketcap.com/currencies/hodlcoin/,HODL,https://www.feixiaohao.com/currencies/hodlcoin/,8987.31,http://hodlcoin.com,
681,PostCoin,https://coinmarketcap.com/currencies/postcoin/,POST,https://www.feixiaohao.com/currencies/postcoin/,158253.0,https://postcoin.top/,https://telegram.me/postcoinofficial
682,Abjcoin,https://coinmarketcap.com/currencies/abjcoin/,ABJ,https://www.feixiaohao.com/currencies/abjcoin/,12137.7,https://www.abjcoin.org/,https://t.me/joinchat/GsIPTEPs0w9qTLNYZ_2IeQ
683,Triangles,https://coinmarketcap.com/currencies/triangles/,TRI,https://www.feixiaohao.com/currencies/triangles/,4849.68,https://www.triangles.network/,https://discordapp.com/invite/F8vw8E
684,iEthereum,https://coinmarketcap.com/currencies/iethereum/,IETH,https://www.feixiaohao.com/currencies/iethereum/,62336.0,http://iethereum.trade/,http://t.me/joinchat/GHsFXg8gMQkTIBUPArpo1g
685,Bitcurrency,https://coinmarketcap.com/currencies/bitcurrency/,BTCR,https://www.feixiaohao.com/currencies/bitcurrency/,2058.7,,
686,Advanced Internet Blocks,https://coinmarketcap.com/currencies/advanced-internet-blocks/,AIB,https://www.feixiaohao.com/currencies/advanced-internet-blocks/,2682.78,http://aib.iobond.com/,
687,Elcoin,https://coinmarketcap.com/currencies/elcoin-el/,EL,https://www.feixiaohao.com/currencies/elcoin-el/,28897.8,https://elcoin.space/,
688,UltraCoin,https://coinmarketcap.com/currencies/ultracoin/,UTC,https://www.feixiaohao.com/currencies/ultracoin/,50496.6,http://ultracoin.io/,
689,Kobocoin,https://coinmarketcap.com/currencies/kobocoin/,KOBO,https://www.feixiaohao.com/currencies/kobocoin/,4153.24,http://kobocoin.com,
690,GAIA,https://coinmarketcap.com/currencies/gaia/,GAIA,https://www.feixiaohao.com/currencies/gaia/,1387.36,http://gaiaplatform.com/,
691,Aricoin,https://coinmarketcap.com/currencies/aricoin/,ARI,https://www.feixiaohao.com/currencies/aricoin/,64377.9,https://aricoin.org/,
692,Link Platform,https://coinmarketcap.com/currencies/link-platform/,LNK,https://www.feixiaohao.com/currencies/link-platform/,4523.96,https://ethereum.link/,
693,SmileyCoin,https://coinmarketcap.com/currencies/smileycoin/,SMLY,https://www.feixiaohao.com/currencies/smileycoin/,3780.41,http://tutor-web.info,
694,PetroDollar,https://coinmarketcap.com/currencies/petrodollar/,XPD,https://www.feixiaohao.com/currencies/petrodollar/,20672.3,http://petrodollar.org/,
695,Bitpark Coin,https://coinmarketcap.com/currencies/bitpark-coin/,BPC,https://www.feixiaohao.com/currencies/bitpark-coin/,583.345,https://bitpark.net/,
696,QubitCoin,https://coinmarketcap.com/currencies/qubitcoin/,Q2C,https://www.feixiaohao.com/currencies/qubitcoin/,4856.65,https://qubitcoin.cc/,
697,PoSToken,https://coinmarketcap.com/currencies/postoken/,POS,https://www.feixiaohao.com/currencies/postoken/,44044.0,https://postoken.org/,https://t.me/PoSToken
698,HoboNickels,https://coinmarketcap.com/currencies/hobonickels/,HBN,https://www.feixiaohao.com/currencies/hobonickels/,2570.43,http://hobonickels.info/,
699,BigUp,https://coinmarketcap.com/currencies/bigup/,BIGUP,https://www.feixiaohao.com/currencies/bigup/,2336.25,http://bigup.club/,
700,Colossuscoin V2,https://coinmarketcap.com/currencies/colossuscoin-v2/,CV2,https://www.feixiaohao.com/currencies/colossuscoin-v2/,1894.99,http://colossuscoin.org,
701,Bitstar,https://coinmarketcap.com/currencies/bitstar/,BITS,https://www.feixiaohao.com/currencies/bitstar/,1667.98,https://www.bitstarcoin.com/,
702,Octanox,https://coinmarketcap.com/currencies/octanox/,OTX,https://www.feixiaohao.com/currencies/octanox/,5271.22,https://octanox.org/,https://t.me/joinchat/D56R00Hi-wyipBdrd7uNpw
703,Piggycoin,https://coinmarketcap.com/currencies/piggycoin/,PIGGY,https://www.feixiaohao.com/currencies/piggycoin/,19139.7,http://piggy-coin.com/,
704,WhaleCoin,https://coinmarketcap.com/currencies/whalecoin/,WHL,https://www.feixiaohao.com/currencies/whalecoin/,11884.2,https://whalecoin.org/,
705,Fantomcoin,https://coinmarketcap.com/currencies/fantomcoin/,FCN,https://www.feixiaohao.com/currencies/fantomcoin/,11334.8,http://fantomcoin.org/,
706,TrumpCoin,https://coinmarketcap.com/currencies/trumpcoin/,TRUMP,https://www.feixiaohao.com/currencies/trumpcoin/,8042.69,http://www.trumpcoin.com,
707,Veltor,https://coinmarketcap.com/currencies/veltor/,VLT,https://www.feixiaohao.com/currencies/veltor/,3264.1,,
708,TittieCoin,https://coinmarketcap.com/currencies/tittiecoin/,TTC,https://www.feixiaohao.com/currencies/tittiecoin/,17992.4,http://tittiecoin.com,
709,PlatinumBAR,https://coinmarketcap.com/currencies/platinumbar/,XPTX,https://www.feixiaohao.com/currencies/platinumbar/,7371.48,http://platinumbar.io,
710,Ccore,https://coinmarketcap.com/currencies/ccore/,CCO,https://www.feixiaohao.com/currencies/ccore/,17767.9,https://ccore.azureedge.net/,"https://t.me/ccore_io , https://t.me/ccore_news"
711,DROXNE,https://coinmarketcap.com/currencies/droxne/,DRXNE,https://www.feixiaohao.com/currencies/droxne/,10220.1,http://droxne.net/,"https://telegram.dog/droxne , https://discordapp.com/invite/RCMqw9u"
712,Zlancer,https://coinmarketcap.com/currencies/zcash-gold/,ZCG,https://www.feixiaohao.com/currencies/zcash-gold/,16742.6,"http://zlancer.net/ , http://zcashgold.net/",https://t.me/joinchat/Gy7OKkP5__4Xy-eWsEldRQ
713,WavesGo,https://coinmarketcap.com/currencies/wavesgo/,WGO,https://www.feixiaohao.com/currencies/wavesgo/,3859.06,http://www.wavesgo.com/wgo.html,
714,Sugar Exchange,https://coinmarketcap.com/currencies/sugar-exchange/,SGR,https://www.feixiaohao.com/currencies/sugar-exchange/,83092.1,http://sugarexchange.io/,https://t.me/joinchat/GCd1KBFberV538lleS0kZQ
715,LanaCoin,https://coinmarketcap.com/currencies/lanacoin/,LANA,https://www.feixiaohao.com/currencies/lanacoin/,13669.2,https://lanacoin.com/,
716,Nyancoin,https://coinmarketcap.com/currencies/nyancoin/,NYAN,https://www.feixiaohao.com/currencies/nyancoin/,2485.95,https://www.nyancoin.info/,
717,BlakeStar,https://coinmarketcap.com/currencies/blakestar/,BLAS,https://www.feixiaohao.com/currencies/blakestar/,22455.6,http://www.blakestar.io/,"https://t.me/BlakeStarCoin , https://discordapp.com/invite/hYvsCza"
718,AdCoin,https://coinmarketcap.com/currencies/adcoin/,ACC,https://www.feixiaohao.com/currencies/adcoin/,32271.1,https://www.getadcoin.com/,https://t.me/adcoinacc
719,Crystal Clear ,https://coinmarketcap.com/currencies/crystal-clear/,CCT,https://www.feixiaohao.com/currencies/crystal-clear/,14720.7,http://crystal-clear.io/,
720,SuperCoin,https://coinmarketcap.com/currencies/supercoin/,SUPER,https://www.feixiaohao.com/currencies/supercoin/,17635.5,https://supercoin.nl/,
721,Titcoin,https://coinmarketcap.com/currencies/titcoin/,TIT,https://www.feixiaohao.com/currencies/titcoin/,15683.8,http://www.joy-toilet.com/titcoin/,
722,SwagBucks,https://coinmarketcap.com/currencies/swagbucks/,BUCKS,https://www.feixiaohao.com/currencies/swagbucks/,13895.6,,
723,DigiCube,https://coinmarketcap.com/currencies/digicube/,CUBE,https://www.feixiaohao.com/currencies/digicube/,399285.0,http://www.freestaking.com,
724,Guncoin,https://coinmarketcap.com/currencies/guncoin/,GUN,https://www.feixiaohao.com/currencies/guncoin/,9423.3,http://www.guncoin.info/,
725,Prototanium,https://coinmarketcap.com/currencies/prototanium/,PR,https://www.feixiaohao.com/currencies/prototanium/,4429.77,http://prototanium.uno/,
726,Grimcoin,https://coinmarketcap.com/currencies/grimcoin/,GRIM,https://www.feixiaohao.com/currencies/grimcoin/,711.433,http://reaper.rocks/,https://discord.gg/uUQNf5G
727,Opal,https://coinmarketcap.com/currencies/opal/,OPAL,https://www.feixiaohao.com/currencies/opal/,7195.48,http://www.opal-coin.com,
728,Rimbit,https://coinmarketcap.com/currencies/rimbit/,RBT,https://www.feixiaohao.com/currencies/rimbit/,186016.0,http://www.rimbit.com,
729,Giga Watt Token,https://coinmarketcap.com/currencies/giga-watt-token/,WTT,https://www.feixiaohao.com/currencies/giga-watt-token/,43120.2,http://www.giga-watt.com/,https://t.me/wtt_token
730,Signatum,https://coinmarketcap.com/currencies/signatum/,SIGT,https://www.feixiaohao.com/currencies/signatum/,1562.59,https://signatum.org/,
731,Xios,https://coinmarketcap.com/currencies/xios/,XIOS,https://www.feixiaohao.com/currencies/xios/,9170.46,http://www.xioscoin.com/,https://discord.gg/qdxsCxC
732,OctoCoin,https://coinmarketcap.com/currencies/octocoin/,888,https://www.feixiaohao.com/currencies/octocoin/,10284.3,http://octocoinfoundation.org/,
733,MojoCoin,https://coinmarketcap.com/currencies/mojocoin/,MOJO,https://www.feixiaohao.com/currencies/mojocoin/,23532.1,https://mojocoin.org/,
734,Sterlingcoin,https://coinmarketcap.com/currencies/sterlingcoin/,SLG,https://www.feixiaohao.com/currencies/sterlingcoin/,6451.08,http://sterlingcoin.org/,
735,GoldBlocks,https://coinmarketcap.com/currencies/goldblocks/,GB,https://www.feixiaohao.com/currencies/goldblocks/,4024.22,http://goldblocks.eu/,
736,StarCash Network,https://coinmarketcap.com/currencies/starcash-network/,STARS,https://www.feixiaohao.com/currencies/starcash-network/,13799.3,http://starcash.co/,https://t.me/joinchat/FI0zqw69dJJEsXoq-DzBCQ
737,Ammo Reloaded,https://coinmarketcap.com/currencies/ammo-rewards/,AMMO,https://www.feixiaohao.com/currencies/ammo-rewards/,12897.4,http://ammoreloaded.io/,https://discord.gg/E3cWfkx
738,Unity Ingot,https://coinmarketcap.com/currencies/unity-ingot/,UNY,https://www.feixiaohao.com/currencies/unity-ingot/,22494.9,https://unityingot.com/,
739,FuckToken,https://coinmarketcap.com/currencies/fucktoken/,FUCK,https://www.feixiaohao.com/currencies/fucktoken/,8866.37,https://fucktoken.com/,https://t.me/FuckToken
740,Dashcoin,https://coinmarketcap.com/currencies/dashcoin/,DSH,https://www.feixiaohao.com/currencies/dashcoin/,3853.6,http://dashcoin.info/,
741,Phoenixcoin,https://coinmarketcap.com/currencies/phoenixcoin/,PXC,https://www.feixiaohao.com/currencies/phoenixcoin/,4667.85,http://phoenixcoin.org/,
742,8Bit,https://coinmarketcap.com/currencies/8bit/,8BIT,https://www.feixiaohao.com/currencies/8bit/,2428.33,http://www.8-bit.ga/,
743,Cryptojacks,https://coinmarketcap.com/currencies/cryptojacks/,CJ,https://www.feixiaohao.com/currencies/cryptojacks/,41275.3,http://cryptojacks.com/,
744,Joulecoin,https://coinmarketcap.com/currencies/joulecoin/,XJO,https://www.feixiaohao.com/currencies/joulecoin/,4130.64,http://www.jouleco.in/,https://discord.gg/RaWB3uE
745,RedCoin,https://coinmarketcap.com/currencies/redcoin/,RED,https://www.feixiaohao.com/currencies/redcoin/,8094.57,http://redcoin.pw/,
746,Pakcoin,https://coinmarketcap.com/currencies/pakcoin/,PAK,https://www.feixiaohao.com/currencies/pakcoin/,4152.47,http://www.pakcoin.io/,http://t.me/pakcoingroup
747,Dix Asset,https://coinmarketcap.com/currencies/dix-asset/,DIX,https://www.feixiaohao.com/currencies/dix-asset/,18787.4,https://www.dixassetcoin.net/,https://t.me/DixAssetCoin
748,Bitcoin Fast,https://coinmarketcap.com/currencies/bitcoinfast/,BCF,https://www.feixiaohao.com/currencies/bitcoinfast/,13179.8,http://bitcoinfast.co/,
749,BlockPay,https://coinmarketcap.com/currencies/blockpay/,BLOCKPAY,https://www.feixiaohao.com/currencies/blockpay/,4030.74,https://blockpay.ch/,
750,FUNCoin,https://coinmarketcap.com/currencies/funcoin/,FUNC,https://www.feixiaohao.com/currencies/funcoin/,20961.1,http://www.funcoin.io/,https://telegram.me/FUNCoin_En
751,ChanCoin,https://coinmarketcap.com/currencies/chancoin/,CHAN,https://www.feixiaohao.com/currencies/chancoin/,15241.3,https://chancoin.org/,https://discordapp.com/invite/wCA5wN5
752,Ethereum Dark,https://coinmarketcap.com/currencies/ethereum-dark/,ETHD,https://www.feixiaohao.com/currencies/ethereum-dark/,325382.0,https://www.ethereumdark.net/,
753,GoldReserve,https://coinmarketcap.com/currencies/goldreserve/,XGR,https://www.feixiaohao.com/currencies/goldreserve/,1654.7,http://www.goldreservecoin.com/,
754,HiCoin,https://coinmarketcap.com/currencies/hicoin/,XHI,https://www.feixiaohao.com/currencies/hicoin/,33491.4,http://xhicoin.com/,
755,Onix,https://coinmarketcap.com/currencies/onix/,ONX,https://www.feixiaohao.com/currencies/onix/,9176.16,http://www.onixcoin.com/,https://t.me/onixcoin
756,Argentum,https://coinmarketcap.com/currencies/argentum/,ARG,https://www.feixiaohao.com/currencies/argentum/,9981.15,http://www.argentum.io/,https://webchat.freenode.net/?channels=#ARGCurrency
757,Chronos,https://coinmarketcap.com/currencies/chronos/,CRX,https://www.feixiaohao.com/currencies/chronos/,6671.23,http://chronos-coin.com/,
758,KushCoin,https://coinmarketcap.com/currencies/kushcoin/,KUSH,https://www.feixiaohao.com/currencies/kushcoin/,1959.1,https://kushcoin.co,
759,UniCoin,https://coinmarketcap.com/currencies/unicoin/,UNIC,https://www.feixiaohao.com/currencies/unicoin/,1023.36,http://unicoins.tumblr.com/,
760,FinCoin,https://coinmarketcap.com/currencies/fincoin/,FNC,https://www.feixiaohao.com/currencies/fincoin/,628.504,http://fincoin.co/,
761,CannaCoin,https://coinmarketcap.com/currencies/cannacoin/,CCN,https://www.feixiaohao.com/currencies/cannacoin/,1843.15,http://www.cannacoin.tech/,
762,Mineum,https://coinmarketcap.com/currencies/mineum/,MNM,https://www.feixiaohao.com/currencies/mineum/,997.006,https://mineum.org/,
763,PayCoin,https://coinmarketcap.com/currencies/paycoin2/,XPY,https://www.feixiaohao.com/currencies/paycoin2/,3040.61,http://www.paycoin.com,
764,Pioneer Coin,https://coinmarketcap.com/currencies/pioneer-coin/,PCOIN,https://www.feixiaohao.com/currencies/pioneer-coin/,24831.6,https://pioneercoin.com/,https://t.me/joinchat/F1zHDA2qvbmuxzCau5lSzQ
765,TagCoin,https://coinmarketcap.com/currencies/tagcoin/,TAG,https://www.feixiaohao.com/currencies/tagcoin/,5863.08,http://tagcoin.org/,
766,Bit20,https://coinmarketcap.com/currencies/bit20/,BTWTY,https://www.feixiaohao.com/currencies/bit20/,6055.76,http://www.bittwenty.com/,https://t.me/joinchat/BdGiiAyHOiLHs4oiHqV2Kg
767,Ratecoin,https://coinmarketcap.com/currencies/ratecoin/,XRA,https://www.feixiaohao.com/currencies/ratecoin/,2201.3,https://stakeminers.com/ratecoin/ratecoin.html,
768,Coin2.1,https://coinmarketcap.com/currencies/coin2-1/,C2,https://www.feixiaohao.com/currencies/coin2-1/,7055.41,http://www.coin2.us,
769,Independent Money System,https://coinmarketcap.com/currencies/independent-money-system/,IMS,https://www.feixiaohao.com/currencies/independent-money-system/,76491.2,http://independentmoneysystem.com/,
770,Jin Coin,https://coinmarketcap.com/currencies/jin-coin/,JIN,https://www.feixiaohao.com/currencies/jin-coin/,2019.13,http://jin-coin.info/,
771,Coin(O),https://coinmarketcap.com/currencies/coin/,CNO,https://www.feixiaohao.com/currencies/coin/,5622.33,http://coin-o-coin.com/,
772,Cypher,https://coinmarketcap.com/currencies/cypher/,CYP,https://www.feixiaohao.com/currencies/cypher/,1495.64,,
773,DigitalDevelopersFund,https://coinmarketcap.com/currencies/digital-developers-fund/,DDF,https://www.feixiaohao.com/currencies/digital-developers-fund/,7444.05,https://www.digitaldevelopersfund.com/,
774,Tigercoin,https://coinmarketcap.com/currencies/tigercoin/,TGC,https://www.feixiaohao.com/currencies/tigercoin/,2424.07,http://tigercoin.wordpress.com,
775,BitTokens,https://coinmarketcap.com/currencies/bittokens/,BXT,https://www.feixiaohao.com/currencies/bittokens/,3071.45,http://www.bittoken.pw/,
776,RouletteToken,https://coinmarketcap.com/currencies/roulettetoken/,RLT,https://www.feixiaohao.com/currencies/roulettetoken/,12271.4,https://smartplay.tech/,
777,EOT Token,https://coinmarketcap.com/currencies/eot-token/,EOT,https://www.feixiaohao.com/currencies/eot-token/,27894.8,http://eottoken.com/,
778,Sovereign Hero,https://coinmarketcap.com/currencies/sovereign-hero/,HERO,https://www.feixiaohao.com/currencies/sovereign-hero/,29985.3,http://www.sovereignhero.com/,
779,Litecoin Plus,https://coinmarketcap.com/currencies/litecoin-plus/,LCP,https://www.feixiaohao.com/currencies/litecoin-plus/,7195.06,http://litecoinplus.co,
780,Evil Coin,https://coinmarketcap.com/currencies/evil-coin/,EVIL,https://www.feixiaohao.com/currencies/evil-coin/,60825.8,http://evilcoin.xyz/,
781,Helleniccoin,https://coinmarketcap.com/currencies/helleniccoin/,HNC,https://www.feixiaohao.com/currencies/helleniccoin/,2400.77,http://www.helleniccoin.gr/,
782,Eurocoin,https://coinmarketcap.com/currencies/eurocoin/,EUC,https://www.feixiaohao.com/currencies/eurocoin/,2449.03,http://eurocoin-euc.com/,
783,Network Token,https://coinmarketcap.com/currencies/network-token/,NTWK,https://www.feixiaohao.com/currencies/network-token/,752.312,http://www.networktoken.io/,https://t.me/joinchat/F6uTcRGNAFiiD3nXBCQYMQ
784,LiteBar,https://coinmarketcap.com/currencies/litebar/,LTB,https://www.feixiaohao.com/currencies/litebar/,786.505,http://litebar.co/,
785,iCoin,https://coinmarketcap.com/currencies/icoin/,ICN,https://www.feixiaohao.com/currencies/icoin/,1990.11,http://www.icoin.world/,
786,Dalecoin,https://coinmarketcap.com/currencies/dalecoin/,DALC,https://www.feixiaohao.com/currencies/dalecoin/,7968.16,http://dalecoin.org/,https://t.me/dalecoin
787,Quatloo,https://coinmarketcap.com/currencies/quatloo/,QTL,https://www.feixiaohao.com/currencies/quatloo/,993.462,http://quatloos.org,
788,C-Bit,https://coinmarketcap.com/currencies/c-bit/,XCT,https://www.feixiaohao.com/currencies/c-bit/,5408.01,http://c-bit.me/,
789,Darsek,https://coinmarketcap.com/currencies/darsek/,KED,https://www.feixiaohao.com/currencies/darsek/,1524.66,http://ked.scificrypto.info/,
790,Valorbit,https://coinmarketcap.com/currencies/valorbit/,VAL,https://www.feixiaohao.com/currencies/valorbit/,6482.84,https://valorbit.com/,
791,SatoshiMadness,https://coinmarketcap.com/currencies/satoshimadness/,MAD,https://www.feixiaohao.com/currencies/satoshimadness/,797.684,,
792,BTSR,https://coinmarketcap.com/currencies/btsr/,BTSR,https://www.feixiaohao.com/currencies/btsr/,3221.28,https://btsr.io/,
793,Fujinto,https://coinmarketcap.com/currencies/fujinto/,NTO,https://www.feixiaohao.com/currencies/fujinto/,13843.3,https://fujinto.io/,
794,ZoZoCoin,https://coinmarketcap.com/currencies/zozocoin/,ZZC,https://www.feixiaohao.com/currencies/zozocoin/,8014.83,https://www.zozocoins.com/,
795,Trident Group,https://coinmarketcap.com/currencies/trident/,TRDT,https://www.feixiaohao.com/currencies/trident/,1343.07,https://www.tridentgroup.io/,"https://t.me/TridentCommunity , https://t.me/tridentgroup"
796,GameUnits,https://coinmarketcap.com/currencies/gameunits/,UNITS,https://www.feixiaohao.com/currencies/gameunits/,2959.77,http://gameunits.org/,
797,Senderon,https://coinmarketcap.com/currencies/senderon/,SDRN,https://www.feixiaohao.com/currencies/senderon/,17415.5,https://www.senderon.org/,
798,BERNcash,https://coinmarketcap.com/currencies/berncash/,BERN,https://www.feixiaohao.com/currencies/berncash/,1564.06,http://berncoin.org/,
799,Kayicoin,https://coinmarketcap.com/currencies/kayicoin/,KAYI,https://www.feixiaohao.com/currencies/kayicoin/,17721.2,https://www.xn--kay-lua.net/,
800,Blakecoin,https://coinmarketcap.com/currencies/blakecoin/,BLC,https://www.feixiaohao.com/currencies/blakecoin/,1475.57,http://www.blakecoin.org/,
801,ParallelCoin,https://coinmarketcap.com/currencies/parallelcoin/,DUO,https://www.feixiaohao.com/currencies/parallelcoin/,1305.17,http://parallelcoin.info/,
802,BitAsean,https://coinmarketcap.com/currencies/bitasean/,BAS,https://www.feixiaohao.com/currencies/bitasean/,13131.5,https://www.bitasean.org/,
803,RevolverCoin,https://coinmarketcap.com/currencies/revolvercoin/,XRE,https://www.feixiaohao.com/currencies/revolvercoin/,2123.04,http://revolvercoin.org/,
804,SecureCoin,https://coinmarketcap.com/currencies/securecoin/,SRC,https://www.feixiaohao.com/currencies/securecoin/,40592.8,http://securecoin.org/,
805,Rubies,https://coinmarketcap.com/currencies/rubies/,RBIES,https://www.feixiaohao.com/currencies/rubies/,1111.69,http://rbies.org/,
806,eBitcoinCash,https://coinmarketcap.com/currencies/ebitcoin-cash/,EBCH,https://www.feixiaohao.com/currencies/ebitcoin-cash/,3868.94,https://www.ebitcoincash.io/,https://t.me/ebchcoin/
807,PayCon,https://coinmarketcap.com/currencies/paycon/,CON,https://www.feixiaohao.com/currencies/paycon/,19316.4,https://paycon.pw/,
808,Emerald Crypto,https://coinmarketcap.com/currencies/emerald/,EMD,https://www.feixiaohao.com/currencies/emerald/,697.341,http://www.emeraldcrypto.de/,
809,ChessCoin,https://coinmarketcap.com/currencies/chesscoin/,CHESS,https://www.feixiaohao.com/currencies/chesscoin/,2534.54,https://chesscoincommunity.com/,
810,Gapcoin,https://coinmarketcap.com/currencies/gapcoin/,GAP,https://www.feixiaohao.com/currencies/gapcoin/,1827.94,http://gapcoin.org,
811,BROTHER,https://coinmarketcap.com/currencies/brat/,BRAT,https://www.feixiaohao.com/currencies/brat/,16523.4,http://bro-consortium.io/,"https://t.me/brotherenglish , https://t.me/brotherrussia"
812,Bitcoin Planet,https://coinmarketcap.com/currencies/bitcoin-planet/,BTPL,https://www.feixiaohao.com/currencies/bitcoin-planet/,1518.29,http://bitcoin-planet.net/,https://telegram.me/BTPLCOIN/
813,Flycoin,https://coinmarketcap.com/currencies/flycoin/,FLY,https://www.feixiaohao.com/currencies/flycoin/,1099.97,,
814,Swing,https://coinmarketcap.com/currencies/swing/,SWING,https://www.feixiaohao.com/currencies/swing/,887.967,,
815,Zurcoin,https://coinmarketcap.com/currencies/zurcoin/,ZUR,https://www.feixiaohao.com/currencies/zurcoin/,726.465,"http://shai102.wix.com/zurcoin , http://zurcoin.org/",
816,SpaceCoin,https://coinmarketcap.com/currencies/spacecoin/,SPACE,https://www.feixiaohao.com/currencies/spacecoin/,3716.07,http://spacecoin.info/,
817,SoonCoin,https://coinmarketcap.com/currencies/sooncoin/,SOON,https://www.feixiaohao.com/currencies/sooncoin/,3098.89,http://www.sooncoin.com/,
818,Catcoin,https://coinmarketcap.com/currencies/catcoin/,CAT,https://www.feixiaohao.com/currencies/catcoin/,6791.09,http://www.catcoins.org/,
819,Cannation,https://coinmarketcap.com/currencies/cannation/,CNNC,https://www.feixiaohao.com/currencies/cannation/,87094.2,http://www.cannationcoin.com/,
820,Motocoin,https://coinmarketcap.com/currencies/motocoin/,MOTO,https://www.feixiaohao.com/currencies/motocoin/,17154.0,http://motocoin.org/,
821,YENTEN,https://coinmarketcap.com/currencies/yenten/,YTN,https://www.feixiaohao.com/currencies/yenten/,3242.39,https://conan-equal-newone.github.io/yenten/,
822,Marijuanacoin,https://coinmarketcap.com/currencies/marijuanacoin/,MAR,https://www.feixiaohao.com/currencies/marijuanacoin/,2086.67,https://marijuanacoin.net,
823,BitCoal,https://coinmarketcap.com/currencies/bitcoal/,COAL,https://www.feixiaohao.com/currencies/bitcoal/,4398.71,http://getbitcoal.org/,
