rank,name,link,symbol,feixiaohao,volume-usd,website,chat,date,exchangeNumber
747,GoldBlocks,https://coinmarketcap.com/currencies/goldblocks/,GB,https://www.feixiaohao.com/currencies/goldblocks/,5463.71,http://goldblocks.eu/,,,4
748,PoSToken,https://coinmarketcap.com/currencies/postoken/,POS,https://www.feixiaohao.com/currencies/postoken/,5357.66,https://postoken.org/,https://t.me/PoSToken,2017-10-12,3
749,Dashcoin,https://coinmarketcap.com/currencies/dashcoin/,DSH,https://www.feixiaohao.com/currencies/dashcoin/,7580.13,http://dashcoin.info/,,,2
750,Pioneer Coin,https://coinmarketcap.com/currencies/pioneer-coin/,PCOIN,https://www.feixiaohao.com/currencies/pioneer-coin/,37879.2,https://pioneercoin.com/,https://t.me/joinchat/F1zHDA2qvbmuxzCau5lSzQ,2017-12-12,1
751,Elcoin,https://coinmarketcap.com/currencies/elcoin-el/,EL,https://www.feixiaohao.com/currencies/elcoin-el/,6667.12,https://elcoin.space/,,,2
752,PlatinumBAR,https://coinmarketcap.com/currencies/platinumbar/,XPTX,https://www.feixiaohao.com/currencies/platinumbar/,2444.11,http://platinumbar.io,,,2
753,DigiCube,https://coinmarketcap.com/currencies/digicube/,CUBE,https://www.feixiaohao.com/currencies/digicube/,12890.3,http://www.freestaking.com,,,1
754,8Bit,https://coinmarketcap.com/currencies/8bit/,8BIT,https://www.feixiaohao.com/currencies/8bit/,2971.96,http://www.8-bit.ga/,,,1
755,Rimbit,https://coinmarketcap.com/currencies/rimbit/,RBT,https://www.feixiaohao.com/currencies/rimbit/,21421.0,http://www.rimbit.com,,,2
756,Coin(O),https://coinmarketcap.com/currencies/coin/,CNO,https://www.feixiaohao.com/currencies/coin/,16833.1,http://coin-o-coin.com/,,,1
757,Sterlingcoin,https://coinmarketcap.com/currencies/sterlingcoin/,SLG,https://www.feixiaohao.com/currencies/sterlingcoin/,10319.6,http://sterlingcoin.org/,,,2
758,Prototanium,https://coinmarketcap.com/currencies/prototanium/,PR,https://www.feixiaohao.com/currencies/prototanium/,522.315,http://prototanium.uno/,,,1
759,Nekonium,https://coinmarketcap.com/currencies/nekonium/,NUKO,https://www.feixiaohao.com/currencies/nekonium/,5416.74,https://nekonium.github.io/,https://discordapp.com/invite/C8mJg44,2017-12-07,1
760,Crystal Clear ,https://coinmarketcap.com/currencies/crystal-clear/,CCT,https://www.feixiaohao.com/currencies/crystal-clear/,2962.64,http://crystal-clear.io/,,2017-10-10,3
761,CannaCoin,https://coinmarketcap.com/currencies/cannacoin/,CCN,https://www.feixiaohao.com/currencies/cannacoin/,3854.07,http://www.cannacoin.tech/,,,1
762,AdCoin,https://coinmarketcap.com/currencies/adcoin/,ACC,https://www.feixiaohao.com/currencies/adcoin/,16500.7,https://www.getadcoin.com/,https://t.me/adcoinacc,2017-08-26,4
763,Argentum,https://coinmarketcap.com/currencies/argentum/,ARG,https://www.feixiaohao.com/currencies/argentum/,4303.89,http://www.argentum.io/,https://webchat.freenode.net/?channels=#ARGCurrency,,2
764,Phoenixcoin,https://coinmarketcap.com/currencies/phoenixcoin/,PXC,https://www.feixiaohao.com/currencies/phoenixcoin/,1356.2,http://phoenixcoin.org/,,,1
765,PostCoin,https://coinmarketcap.com/currencies/postcoin/,POST,https://www.feixiaohao.com/currencies/postcoin/,67420.8,https://postcoin.top/,https://telegram.me/postcoinofficial,,4
766,808Coin,https://coinmarketcap.com/currencies/808coin/,808,https://www.feixiaohao.com/currencies/808coin/,2343.1,http://808bass.space/,,,1
767,Ccore,https://coinmarketcap.com/currencies/ccore/,CCO,https://www.feixiaohao.com/currencies/ccore/,4984.41,https://ccore.azureedge.net/,"https://t.me/ccore_io , https://t.me/ccore_news",2017-12-02,2
768,Pakcoin,https://coinmarketcap.com/currencies/pakcoin/,PAK,https://www.feixiaohao.com/currencies/pakcoin/,3781.48,http://www.pakcoin.io/,http://t.me/pakcoingroup,,2
769,HiCoin,https://coinmarketcap.com/currencies/hicoin/,XHI,https://www.feixiaohao.com/currencies/hicoin/,52301.5,http://xhicoin.com/,,,3
770,WhaleCoin,https://coinmarketcap.com/currencies/whalecoin/,WHL,https://www.feixiaohao.com/currencies/whalecoin/,725.006,https://whalecoin.org/,,2017-10-08,2
771,Zlancer,https://coinmarketcap.com/currencies/zcash-gold/,ZCG,https://www.feixiaohao.com/currencies/zcash-gold/,14206.6,"http://zlancer.net/ , http://zcashgold.net/",https://t.me/joinchat/Gy7OKkP5__4Xy-eWsEldRQ,2017-11-11,2
772,MojoCoin,https://coinmarketcap.com/currencies/mojocoin/,MOJO,https://www.feixiaohao.com/currencies/mojocoin/,7214.29,https://mojocoin.org/,,,4
773,Hawala.Today,https://coinmarketcap.com/currencies/hawala-today/,HAT,https://www.feixiaohao.com/currencies/hawala-today/,47299.8,https://hawala.today/,https://t.me/hawala_chat,,0
774,Ethereum Dark,https://coinmarketcap.com/currencies/ethereum-dark/,ETHD,https://www.feixiaohao.com/currencies/ethereum-dark/,99829.8,https://www.ethereumdark.net/,,2017-09-20,3
775,Bitcoin Fast,https://coinmarketcap.com/currencies/bitcoinfast/,BCF,https://www.feixiaohao.com/currencies/bitcoinfast/,8437.08,http://bitcoinfast.co/,,,1
776,Motocoin,https://coinmarketcap.com/currencies/motocoin/,MOTO,https://www.feixiaohao.com/currencies/motocoin/,56515.3,http://motocoin.org/,,,2
777,Dix Asset,https://coinmarketcap.com/currencies/dix-asset/,DIX,https://www.feixiaohao.com/currencies/dix-asset/,16338.3,https://www.dixassetcoin.net/,https://t.me/DixAssetCoin,,2
778,PayCoin,https://coinmarketcap.com/currencies/paycoin2/,XPY,https://www.feixiaohao.com/currencies/paycoin2/,1623.47,http://www.paycoin.com,,,2
779,RedCoin,https://coinmarketcap.com/currencies/redcoin/,RED,https://www.feixiaohao.com/currencies/redcoin/,3808.0,http://redcoin.pw/,,,1
780,Sovereign Hero,https://coinmarketcap.com/currencies/sovereign-hero/,HERO,https://www.feixiaohao.com/currencies/sovereign-hero/,1172.85,http://www.sovereignhero.com/,,2017-07-12,1
781,EOT Token,https://coinmarketcap.com/currencies/eot-token/,EOT,https://www.feixiaohao.com/currencies/eot-token/,15010.8,http://eottoken.com/,,2017-08-28,3
782,ZoZoCoin,https://coinmarketcap.com/currencies/zozocoin/,ZZC,https://www.feixiaohao.com/currencies/zozocoin/,3903.68,https://www.zozocoins.com/,,2017-11-22,1
783,DigitalDevelopersFund,https://coinmarketcap.com/currencies/digital-developers-fund/,DDF,https://www.feixiaohao.com/currencies/digital-developers-fund/,13126.6,https://www.digitaldevelopersfund.com/,,2017-08-13,2
784,StarCash Network,https://coinmarketcap.com/currencies/starcash-network/,STARS,https://www.feixiaohao.com/currencies/starcash-network/,3753.89,http://starcash.co/,https://t.me/joinchat/FI0zqw69dJJEsXoq-DzBCQ,2017-11-08,1
785,Blakecoin,https://coinmarketcap.com/currencies/blakecoin/,BLC,https://www.feixiaohao.com/currencies/blakecoin/,3811.47,http://www.blakecoin.org/,,,2
786,BlockPay,https://coinmarketcap.com/currencies/blockpay/,BLOCKPAY,https://www.feixiaohao.com/currencies/blockpay/,2078.91,https://blockpay.ch/,,,1
787,Tigercoin,https://coinmarketcap.com/currencies/tigercoin/,TGC,https://www.feixiaohao.com/currencies/tigercoin/,23072.6,http://tigercoin.wordpress.com,,,4
788,ChanCoin,https://coinmarketcap.com/currencies/chancoin/,CHAN,https://www.feixiaohao.com/currencies/chancoin/,34119.5,https://chancoin.org/,https://discordapp.com/invite/wCA5wN5,2017-06-29,1
789,Coin2.1,https://coinmarketcap.com/currencies/coin2-1/,C2,https://www.feixiaohao.com/currencies/coin2-1/,701.787,http://www.coin2.us,,,2
790,eBitcoinCash,https://coinmarketcap.com/currencies/ebitcoin-cash/,EBCH,https://www.feixiaohao.com/currencies/ebitcoin-cash/,3171.45,https://www.ebitcoincash.io/,https://t.me/ebchcoin/,2017-11-18,1
791,Ratecoin,https://coinmarketcap.com/currencies/ratecoin/,XRA,https://www.feixiaohao.com/currencies/ratecoin/,1449.14,https://stakeminers.com/ratecoin/ratecoin.html,,,2
792,Evil Coin,https://coinmarketcap.com/currencies/evil-coin/,EVIL,https://www.feixiaohao.com/currencies/evil-coin/,2469.99,http://evilcoin.xyz/,,,3
793,VirtualCoin,https://coinmarketcap.com/currencies/virtualcoin/,VC,https://www.feixiaohao.com/currencies/virtualcoin/,32518.3,,,,2
794,Bitgem,https://coinmarketcap.com/currencies/bitgem/,BTG,https://www.feixiaohao.com/currencies/bitgem/,103499.0,http://www.bitgem.pw/,,,1
795,Bolivarcoin,https://coinmarketcap.com/currencies/bolivarcoin/,BOLI,https://www.feixiaohao.com/currencies/bolivarcoin/,3378.65,http://bolicoin.com/,,,3
796,ChessCoin,https://coinmarketcap.com/currencies/chesscoin/,CHESS,https://www.feixiaohao.com/currencies/chesscoin/,2579.64,https://chesscoincommunity.com/,,,2
797,Mineum,https://coinmarketcap.com/currencies/mineum/,MNM,https://www.feixiaohao.com/currencies/mineum/,2212.8,https://mineum.org/,,,2
798,LiteBar,https://coinmarketcap.com/currencies/litebar/,LTB,https://www.feixiaohao.com/currencies/litebar/,3827.26,http://litebar.co/,,,1
799,Unity Ingot,https://coinmarketcap.com/currencies/unity-ingot/,UNY,https://www.feixiaohao.com/currencies/unity-ingot/,24012.8,https://unityingot.com/,,,2
800,Quatloo,https://coinmarketcap.com/currencies/quatloo/,QTL,https://www.feixiaohao.com/currencies/quatloo/,1412.97,http://quatloos.org,,,1
801,TagCoin,https://coinmarketcap.com/currencies/tagcoin/,TAG,https://www.feixiaohao.com/currencies/tagcoin/,5434.19,http://tagcoin.org/,,2013-10-27,2
802,ParallelCoin,https://coinmarketcap.com/currencies/parallelcoin/,DUO,https://www.feixiaohao.com/currencies/parallelcoin/,24272.3,http://parallelcoin.info/,,,2
803,Gapcoin,https://coinmarketcap.com/currencies/gapcoin/,GAP,https://www.feixiaohao.com/currencies/gapcoin/,1164.17,http://gapcoin.org,,,1
804,AquariusCoin,https://coinmarketcap.com/currencies/aquariuscoin/,ARCO,https://www.feixiaohao.com/currencies/aquariuscoin/,1758.39,http://aquariuscoin.com/,,,2
805,Hexx,https://coinmarketcap.com/currencies/hexx/,HXX,https://www.feixiaohao.com/currencies/hexx/,2720.04,,,,2
806,Helleniccoin,https://coinmarketcap.com/currencies/helleniccoin/,HNC,https://www.feixiaohao.com/currencies/helleniccoin/,1670.95,http://www.helleniccoin.gr/,,,1
807,Bitcoin Planet,https://coinmarketcap.com/currencies/bitcoin-planet/,BTPL,https://www.feixiaohao.com/currencies/bitcoin-planet/,1714.98,http://bitcoin-planet.net/,https://telegram.me/BTPLCOIN/,2017-06-26,1
808,Philosopher Stones,https://coinmarketcap.com/currencies/philosopher-stones/,PHS,https://www.feixiaohao.com/currencies/philosopher-stones/,7857.98,http://philosopherstones.org/,https://bitcointalk.org/index.php?topic=830427.0,,1
809,Emerald Crypto,https://coinmarketcap.com/currencies/emerald/,EMD,https://www.feixiaohao.com/currencies/emerald/,1237.64,http://www.emeraldcrypto.de/,,,1
810,Eurocoin,https://coinmarketcap.com/currencies/eurocoin/,EUC,https://www.feixiaohao.com/currencies/eurocoin/,3270.67,http://eurocoin-euc.com/,,,2
811,Swing,https://coinmarketcap.com/currencies/swing/,SWING,https://www.feixiaohao.com/currencies/swing/,2393.07,,,,2
812,RevolverCoin,https://coinmarketcap.com/currencies/revolvercoin/,XRE,https://www.feixiaohao.com/currencies/revolvercoin/,2513.34,http://revolvercoin.org/,,,1
813,SoonCoin,https://coinmarketcap.com/currencies/sooncoin/,SOON,https://www.feixiaohao.com/currencies/sooncoin/,4683.25,http://www.sooncoin.com/,,,1
814,Darsek,https://coinmarketcap.com/currencies/darsek/,KED,https://www.feixiaohao.com/currencies/darsek/,5639.18,http://ked.scificrypto.info/,,,1
815,LiteBitcoin,https://coinmarketcap.com/currencies/litebitcoin/,LBTC,https://www.feixiaohao.com/currencies/litebitcoin/,11188.1,http://www.lbtc.info/,,2017-07-21,1
816,Independent Money System,https://coinmarketcap.com/currencies/independent-money-system/,IMS,https://www.feixiaohao.com/currencies/independent-money-system/,3586.26,http://independentmoneysystem.com/,,,2
817,BERNcash,https://coinmarketcap.com/currencies/berncash/,BERN,https://www.feixiaohao.com/currencies/berncash/,984.902,http://berncoin.org/,,,2
818,BitTokens,https://coinmarketcap.com/currencies/bittokens/,BXT,https://www.feixiaohao.com/currencies/bittokens/,1184.89,http://www.bittoken.pw/,,,2
819,bitBTC,https://coinmarketcap.com/currencies/bitbtc/,BITBTC,https://www.feixiaohao.com/currencies/bitbtc/,23840.8,http://bit.ly/BitShares_BTC,,,1
820,YENTEN,https://coinmarketcap.com/currencies/yenten/,YTN,https://www.feixiaohao.com/currencies/yenten/,2954.63,https://conan-equal-newone.github.io/yenten/,,2017-12-19,1
821,GlobalBoost-Y,https://coinmarketcap.com/currencies/globalboost-y/,BSTY,https://www.feixiaohao.com/currencies/globalboost-y/,46102.7,http://globalboost-y.com/,,,3
822,SpaceCoin,https://coinmarketcap.com/currencies/spacecoin/,SPACE,https://www.feixiaohao.com/currencies/spacecoin/,6945.36,http://spacecoin.info/,,,2
823,Marscoin,https://coinmarketcap.com/currencies/marscoin/,MARS,https://www.feixiaohao.com/currencies/marscoin/,677.008,http://marscoin.org/,,,1
824,Litecoin Plus,https://coinmarketcap.com/currencies/litecoin-plus/,LCP,https://www.feixiaohao.com/currencies/litecoin-plus/,5255.07,http://litecoinplus.co,,,1
825,VoteCoin,https://coinmarketcap.com/currencies/votecoin/,VOT,https://www.feixiaohao.com/currencies/votecoin/,2563.51,https://votecoin.site/,https://discord.gg/Xbz2egM,2017-11-24,1
826,Prime-XI,https://coinmarketcap.com/currencies/prime-xi/,PXI,https://www.feixiaohao.com/currencies/prime-xi/,2135.13,https://primexi.com/,,,2
827,Newbium,https://coinmarketcap.com/currencies/newbium/,NEWB,https://www.feixiaohao.com/currencies/newbium/,515.731,"https://coins.newbium.com/ , http://newbium.com/",,,2
828,BitCoal,https://coinmarketcap.com/currencies/bitcoal/,COAL,https://www.feixiaohao.com/currencies/bitcoal/,1253.14,http://getbitcoal.org/,,2017-07-21,1
829,Dalecoin,https://coinmarketcap.com/currencies/dalecoin/,DALC,https://www.feixiaohao.com/currencies/dalecoin/,8013.65,http://dalecoin.org/,https://t.me/dalecoin,2017-08-25,5
830,Catcoin,https://coinmarketcap.com/currencies/catcoin/,CAT,https://www.feixiaohao.com/currencies/catcoin/,2658.63,http://www.catcoins.org/,,,1
831,SixEleven,https://coinmarketcap.com/currencies/sixeleven/,611,https://www.feixiaohao.com/currencies/sixeleven/,6307.44,https://611project.org/,,,3
832,Rupaya,https://coinmarketcap.com/currencies/rupaya/,RUPX,https://www.feixiaohao.com/currencies/rupaya/,6294.71,http://www.rupayacoin.org/,https://t.co/hrjiNGFSUW,2017-08-12,3
833,Sativacoin,https://coinmarketcap.com/currencies/sativacoin/,STV,https://www.feixiaohao.com/currencies/sativacoin/,1049.84,https://www.sativacoin.io/,,,2
834,Kayicoin,https://coinmarketcap.com/currencies/kayicoin/,KAYI,https://www.feixiaohao.com/currencies/kayicoin/,11064.0,https://www.xn--kay-lua.net/,,,1
835,BoostCoin,https://coinmarketcap.com/currencies/boostcoin/,BOST,https://www.feixiaohao.com/currencies/boostcoin/,9123.39,https://bitcointalk.org/index.php?topic=601965.0,,2014-05-09,1
836,BROTHER,https://coinmarketcap.com/currencies/brat/,BRAT,https://www.feixiaohao.com/currencies/brat/,4436.12,http://bro-consortium.io/,"https://t.me/brotherenglish , https://t.me/brotherrussia",2017-08-28,3
837,Cannation,https://coinmarketcap.com/currencies/cannation/,CNNC,https://www.feixiaohao.com/currencies/cannation/,2798.64,http://www.cannationcoin.com/,,,3
838,Virtacoinplus,https://coinmarketcap.com/currencies/virtacoinplus/,XVP,https://www.feixiaohao.com/currencies/virtacoinplus/,842.4,"https://www.virtacoin.plus/ , https://www.virtacoinplus.eu/",,,2
839,SecureCoin,https://coinmarketcap.com/currencies/securecoin/,SRC,https://www.feixiaohao.com/currencies/securecoin/,2499.63,https://securechain.info/,,2013-09-06,2
840,MustangCoin,https://coinmarketcap.com/currencies/mustangcoin/,MST,https://www.feixiaohao.com/currencies/mustangcoin/,4914.56,http://mustangcoin.xyz/,,,3
841,Rubies,https://coinmarketcap.com/currencies/rubies/,RBIES,https://www.feixiaohao.com/currencies/rubies/,1063.02,http://rbies.org/,,,3
842,BriaCoin,https://coinmarketcap.com/currencies/briacoin/,BRIA,https://www.feixiaohao.com/currencies/briacoin/,1328.07,https://briacoin.com,,2017-06-30,1
843,bitSilver,https://coinmarketcap.com/currencies/bitsilver/,BITSILVER,https://www.feixiaohao.com/currencies/bitsilver/,778.801,http://bit.ly/BitShares_SILVER,,,1
844,BumbaCoin,https://coinmarketcap.com/currencies/bumbacoin/,BUMBA,https://www.feixiaohao.com/currencies/bumbacoin/,27604.8,http://bumbacoin.com/,,,2
845,ReeCoin,https://coinmarketcap.com/currencies/reecoin/,REE,https://www.feixiaohao.com/currencies/reecoin/,20017.3,http://reecoin.com/,,,1
846,Beatcoin,https://coinmarketcap.com/currencies/beatcoin/,XBTS,https://www.feixiaohao.com/currencies/beatcoin/,1764.31,http://beatcoin.info/,,,2
847,Creatio,https://coinmarketcap.com/currencies/creatio/,XCRE,https://www.feixiaohao.com/currencies/creatio/,36293.7,https://xcreatio.com/,,,3
848,Evotion,https://coinmarketcap.com/currencies/evotion/,EVO,https://www.feixiaohao.com/currencies/evotion/,25814.8,http://evotion.info/,,,2
849,CacheCoin,https://coinmarketcap.com/currencies/cachecoin/,CACH,https://www.feixiaohao.com/currencies/cachecoin/,18803.6,"https://www.cachecoin.cc/ , https://www.cachecoin.net/",,,2
850,Marijuanacoin,https://coinmarketcap.com/currencies/marijuanacoin/,MAR,https://www.feixiaohao.com/currencies/marijuanacoin/,1843.64,https://marijuanacoin.net,,,1
851,ICOBID,https://coinmarketcap.com/currencies/icobid/,ICOB,https://www.feixiaohao.com/currencies/icobid/,2982.53,http://icobidplatform.net/,,,2
852,FuzzBalls,https://coinmarketcap.com/currencies/fuzzballs/,FUZZ,https://www.feixiaohao.com/currencies/fuzzballs/,4277.32,http://www.fyi-koerier.nl/fuzzballs.htm,,,2
853,BitAsean,https://coinmarketcap.com/currencies/bitasean/,BAS,https://www.feixiaohao.com/currencies/bitasean/,742.585,https://www.bitasean.org/,,2017-08-13,2
854,bitGold,https://coinmarketcap.com/currencies/bitgold/,BITGOLD,https://www.feixiaohao.com/currencies/bitgold/,2716.22,http://bit.ly/BitShares_GOLD,,,0
855,CompuCoin,https://coinmarketcap.com/currencies/compucoin/,CPN,https://www.feixiaohao.com/currencies/compucoin/,2125.07,http://compucoin.org/,,,1
856,Money,https://coinmarketcap.com/currencies/money/,$$$,https://www.feixiaohao.com/currencies/money/,1097.24,http://moneyfoundation.github.io/moneypage/index.html,,,1
857,ETHGAS,https://coinmarketcap.com/currencies/ethgas/,EGAS,https://www.feixiaohao.com/currencies/ethgas/,1395.36,http://www.ethgas.stream/,https://t.me/ethgas,2017-11-01,1
858,Honey,https://coinmarketcap.com/currencies/honey/,HONEY,https://www.feixiaohao.com/currencies/honey/,3110.06,http://honeycoin.info,,,1
859,Flaxscript,https://coinmarketcap.com/currencies/flaxscript/,FLAX,https://www.feixiaohao.com/currencies/flaxscript/,3694.83,http://flaxscript.org,,,1
860,QuazarCoin,https://coinmarketcap.com/currencies/quazarcoin/,QCN,https://www.feixiaohao.com/currencies/quazarcoin/,2313.84,,,,1
861,PayCon,https://coinmarketcap.com/currencies/paycon/,CON,https://www.feixiaohao.com/currencies/paycon/,1316.34,https://paycon.pw/,,,2
862,Network Token,https://coinmarketcap.com/currencies/network-token/,NTWK,https://www.feixiaohao.com/currencies/network-token/,1119.62,http://www.networktoken.io/,https://t.me/joinchat/F6uTcRGNAFiiD3nXBCQYMQ,2017-10-28,1
863,GlobalToken,https://coinmarketcap.com/currencies/globaltoken/,GLT,https://www.feixiaohao.com/currencies/globaltoken/,1637.84,http://globaltoken.org/,,2017-06-20,1
864,X-Coin,https://coinmarketcap.com/currencies/x-coin/,XCO,https://www.feixiaohao.com/currencies/x-coin/,3516.7,http://x-coin.info/,,,2
865,Gold Pressed Latinum,https://coinmarketcap.com/currencies/gold-pressed-latinum/,GPL,https://www.feixiaohao.com/currencies/gold-pressed-latinum/,1539.11,http://www.scificrypto.info/gpl/index.htm,,,1
866,SongCoin,https://coinmarketcap.com/currencies/songcoin/,SONG,https://www.feixiaohao.com/currencies/songcoin/,5199.15,http://www.songcoin.org,,,2
867,RonPaulCoin,https://coinmarketcap.com/currencies/ronpaulcoin/,RPC,https://www.feixiaohao.com/currencies/ronpaulcoin/,2748.87,http://www.ronpaulcoin.com/,,,2
868,Kronecoin,https://coinmarketcap.com/currencies/kronecoin/,KRONE,https://www.feixiaohao.com/currencies/kronecoin/,7905.01,https://bitcointalk.org/index.php?topic=2068475.0,,2017-09-07,2
869,NevaCoin,https://coinmarketcap.com/currencies/nevacoin/,NEVA,https://www.feixiaohao.com/currencies/nevacoin/,5753.38,https://nevacoin.net/,,,3
870,GoldPieces,https://coinmarketcap.com/currencies/goldpieces/,GP,https://www.feixiaohao.com/currencies/goldpieces/,948.332,http://goldpieces.net/,,,2
871,SOILcoin,https://coinmarketcap.com/currencies/soilcoin/,SOIL,https://www.feixiaohao.com/currencies/soilcoin/,2956.81,http://soilcoin.xyz/,,,1
872,Virta Unique Coin,https://coinmarketcap.com/currencies/virta-unique-coin/,VUC,https://www.feixiaohao.com/currencies/virta-unique-coin/,6889.02,http://www.virtauniquecoin.com/,,2017-07-11,1
873,BipCoin,https://coinmarketcap.com/currencies/bipcoin/,BIP,https://www.feixiaohao.com/currencies/bipcoin/,2432.53,https://bipcoin.org/,,,1
874,Allion,https://coinmarketcap.com/currencies/allion/,ALL,https://www.feixiaohao.com/currencies/allion/,3162.22,http://www.trollpay.com/,,,3
875,Coinonat,https://coinmarketcap.com/currencies/coinonat/,CXT,https://www.feixiaohao.com/currencies/coinonat/,3899.6,http://www.coinonat.org/,,,3
876,Eryllium,https://coinmarketcap.com/currencies/eryllium/,ERY,https://www.feixiaohao.com/currencies/eryllium/,8396.8,https://eryllium.com/,,,2
877,300 Token,https://coinmarketcap.com/currencies/300-token/,300,https://www.feixiaohao.com/currencies/300-token/,1814.37,http://300tokensparta.com/,,2017-07-26,1
878,Solarflarecoin,https://coinmarketcap.com/currencies/solarflarecoin/,SFC,https://www.feixiaohao.com/currencies/solarflarecoin/,4934.0,http://solarflarecoin.us/,,,2
879,EagleCoin,https://coinmarketcap.com/currencies/eaglecoin/,EAGLE,https://www.feixiaohao.com/currencies/eaglecoin/,4586.62,https://eaglepay.io/,https://t.me/eaglecoinworld,2017-11-17,3
880,Digital Rupees,https://coinmarketcap.com/currencies/digital-rupees/,DRS,https://www.feixiaohao.com/currencies/digital-rupees/,4572.82,https://www.digitalrs.me/,,,1
881,Skeincoin,https://coinmarketcap.com/currencies/skeincoin/,SKC,https://www.feixiaohao.com/currencies/skeincoin/,37978.5,http://skeincoin.co/,"https://discord.gg/qGpkFrP , https://t.me/joinchat/CqeByhFOKhuFmMjWYN356g",,1
882,Neuro,https://coinmarketcap.com/currencies/neuro/,NRO,https://www.feixiaohao.com/currencies/neuro/,3328.14,http://neurocoin.org/,https://t.me/neurocoin,,1
883,Theresa May Coin,https://coinmarketcap.com/currencies/theresa-may-coin/,MAY,https://www.feixiaohao.com/currencies/theresa-may-coin/,670.707,http://www.theresamaycoin.com/,,,2
884,Acoin,https://coinmarketcap.com/currencies/acoin/,ACOIN,https://www.feixiaohao.com/currencies/acoin/,611.583,https://acoin.info/,,,2
885,Impact,https://coinmarketcap.com/currencies/impact/,IMX,https://www.feixiaohao.com/currencies/impact/,739.678,http://impact-coin.com/,,,1
886,ZetaMicron,https://coinmarketcap.com/currencies/zetamicron/,ZMC,https://www.feixiaohao.com/currencies/zetamicron/,4035.14,,,,1
887,EcoCoin,https://coinmarketcap.com/currencies/ecocoin/,ECO,https://www.feixiaohao.com/currencies/ecocoin/,15742.7,http://www.ecocoin.us/,,,2
888,Cthulhu Offerings,https://coinmarketcap.com/currencies/cthulhu-offerings/,OFF,https://www.feixiaohao.com/currencies/cthulhu-offerings/,1817.63,http://cthulhu.tk/,,,1
889,BnrtxCoin,https://coinmarketcap.com/currencies/bnrtxcoin/,BNX,https://www.feixiaohao.com/currencies/bnrtxcoin/,1668.68,http://www.bnrtx.com/,,2017-07-03,1
890,BenjiRolls,https://coinmarketcap.com/currencies/benjirolls/,BENJI,https://www.feixiaohao.com/currencies/benjirolls/,45261.3,http://benjirolls.cf/,,,3
891,Global Tour Coin,https://coinmarketcap.com/currencies/global-tour-coin/,GTC,https://www.feixiaohao.com/currencies/global-tour-coin/,2272.23,http://www.gtccoinclub.com/,,2017-07-12,1
892,Spots,https://coinmarketcap.com/currencies/spots/,SPT,https://www.feixiaohao.com/currencies/spots/,4122.94,https://bitcointalk.org/index.php?topic=615513.0,,,2
893,Bolenum,https://coinmarketcap.com/currencies/bolenum/,BLN,https://www.feixiaohao.com/currencies/bolenum/,596.817,"http://bolenum.com/ , https://bolenumexchange.com/",,2017-08-18,1
894,Comet,https://coinmarketcap.com/currencies/comet/,CMT,https://www.feixiaohao.com/currencies/comet/,3040.41,https://cometcoin.com/,,,2
895,Aerium,https://coinmarketcap.com/currencies/aerium/,AERM,https://www.feixiaohao.com/currencies/aerium/,96962.3,"https://www.aerium.info/ , https://www.aerium.co/",https://discord.gg/kTeyty7,2017-11-18,1
896,eREAL,https://coinmarketcap.com/currencies/ereal/,EREAL,https://www.feixiaohao.com/currencies/ereal/,706.512,https://ereal.cash/,https://t.me/e_Real,2017-10-28,1
897,GBCGoldCoin,https://coinmarketcap.com/currencies/gbcgoldcoin/,GBC,https://www.feixiaohao.com/currencies/gbcgoldcoin/,514.706,http://gbcgoldcoin.org/,,,3
898,DIBCOIN,https://coinmarketcap.com/currencies/dibcoin/,DIBC,https://www.feixiaohao.com/currencies/dibcoin/,5589.14,https://dibcoin.us/,,,1
899,LiteCoin Ultra,https://coinmarketcap.com/currencies/litecoin-ultra/,LTCU,https://www.feixiaohao.com/currencies/litecoin-ultra/,10600.6,http://www.litecoinultra.com/,,2017-08-31,2
900,Asiadigicoin,https://coinmarketcap.com/currencies/asiadigicoin/,ADCN,https://www.feixiaohao.com/currencies/asiadigicoin/,4206.73,http://asiadigicoin.org/,,,1
901,TajCoin,https://coinmarketcap.com/currencies/tajcoin/,TAJ,https://www.feixiaohao.com/currencies/tajcoin/,599.692,http://tajcoin.tech/,,,2
902,ExchangeN,https://coinmarketcap.com/currencies/exchangen/,EXN,https://www.feixiaohao.com/currencies/exchangen/,3379.9,http://www.exchangen.com/,,2017-10-17,2
903,Useless Ethereum Token,https://coinmarketcap.com/currencies/useless-ethereum-token/,UET,https://www.feixiaohao.com/currencies/useless-ethereum-token/,692.149,"https://uetoken.com/ , http://www.uselesstoken.com/",https://discord.gg/uXXwzVh,2017-07-06,1
904,Master Swiscoin,https://coinmarketcap.com/currencies/master-swiscoin/,MSCN,https://www.feixiaohao.com/currencies/master-swiscoin/,6836.85,https://www.swisopensource.com/,,,2
905,HealthyWormCoin,https://coinmarketcap.com/currencies/healthywormcoin/,WORM,https://www.feixiaohao.com/currencies/healthywormcoin/,521.6,http://healthyworm.com/,,,1
906,BOAT,https://coinmarketcap.com/currencies/doubloon/,BOAT,https://www.feixiaohao.com/currencies/doubloon/,666.217,http://boatcoin.net/,,,1
907,Slevin,https://coinmarketcap.com/currencies/slevin/,SLEVIN,https://www.feixiaohao.com/currencies/slevin/,1199.43,,,2017-07-06,1
